,0,1
0,"[['web site', 0.24997044], ['cellular telephone', 0.05229311], ['hair spray', 0.04996508], ['monitor', 0.04746764], ['hand blower', 0.032714084]]",8cpqLRC7T80
1,"[['theater curtain', 0.51417434], ['cinema', 0.2927769], ['home theater', 0.019103564], ['comic book', 0.016022243], ['monitor', 0.006053421]]",2iC9IGKIP50
2,"[['web site', 0.4640793], ['comic book', 0.23978662], ['television', 0.039713398], ['hand-held computer', 0.035267327], ['cinema', 0.034397047]]",hBvcngHRTFg
3,"[['plate', 0.26362744], ['hotdog', 0.13395175], ['burrito', 0.0905654], ['dough', 0.08127165], ['potpie', 0.042317055]]",h8hMvvP_Bdo
4,"[['mask', 0.8609477], ['comic book', 0.01866776], ['ski mask', 0.011605111], ['television', 0.0053430875], ['breastplate', 0.0052061165]]",QF031DwMffQ
5,"[['scoreboard', 0.15247823], ['monitor', 0.12533364], ['digital clock', 0.03349831], ['digital watch', 0.030328153], ['screen', 0.030089468]]",Mqaobr6w6_I
6,"[['television', 0.26364154], ['academic gown', 0.12380669], ['screen', 0.081657425], ['brassiere', 0.07066022], ['web site', 0.058918256]]",chFKDaZns6w
7,"[['Windsor tie', 0.3226062], ['ice lolly', 0.094181255], ['television', 0.07261519], ['whistle', 0.03624987], ['monitor', 0.03574458]]",beUCw1VH11U
8,"[['perfume', 0.18527584], ['water bottle', 0.12670559], ['pop bottle', 0.12253644], ['bubble', 0.04554055], ['vending machine', 0.04481604]]",ElmsIGT85tI
9,"[['basketball', 0.9456367], ['stage', 0.0089592105], ['television', 0.004064639], ['soccer ball', 0.001933921], ['ballplayer', 0.0015249172]]",B9127l-xpdE
10,"[['face powder', 0.40842375], ['toilet tissue', 0.20422716], ['paper towel', 0.09671253], ['web site', 0.03616748], ['lipstick', 0.034758538]]",hms9nX3RUdk
11,"[['theater curtain', 0.32673272], ['home theater', 0.20009165], ['television', 0.07800938], ['monitor', 0.07693554], ['cinema', 0.05008533]]",QUDYmBTrudU
12,"[['accordion', 0.8895324], ['candle', 0.008746509], ['hand blower', 0.006186614], ['digital clock', 0.0026411065], ['pill bottle', 0.0021170317]]",uUEdjGTIB9Y
13,"[['Windsor tie', 0.30381766], ['suit', 0.15464953], ['bow tie', 0.059517067], ['stage', 0.04162679], ['television', 0.03993501]]",WXyLdg4mJxo
14,"[['lipstick', 0.81069493], ['face powder', 0.089656316], ['Band Aid', 0.014461146], ['lab coat', 0.011202621], ['pick', 0.010594116]]",Bju5Enu--80
15,"[['pick', 0.68955106], ['hair slide', 0.020815084], ['shower cap', 0.019093981], ['web site', 0.017699763], ['spatula', 0.01707407]]",uLY6Nypmk1A
16,"[['web site', 0.2519514], ['cloak', 0.10480814], ['book jacket', 0.059588905], ['comic book', 0.044431172], ['breastplate', 0.031502426]]",lyavSkF30Rs
17,"[['ocarina', 0.53790754], ['flute', 0.21288426], ['home theater', 0.016776884], ['theater curtain', 0.016404001], ['panpipe', 0.015198692]]",k9oMv0JzCn8
18,"[['face powder', 0.69787407], ['lipstick', 0.18651238], ['abaya', 0.016171888], ['perfume', 0.011335977], ['cellular telephone', 0.007130079]]",8bKKVuZA0ys
19,"[['pug', 0.94858557], ['Brabancon griffon', 0.0056972047], ['French bulldog', 0.0012833119], ['Boston bull', 0.0011947281], ['velvet', 0.0008673457]]",RxzZ_OXQApM
20,"[['bakery', 0.09547942], ['pedestal', 0.07386435], ['fountain', 0.056000352], ['stupa', 0.041683752], ['book jacket', 0.030584522]]",CVPp5FtQN8E
21,"[['coil', 0.21457832], ['laptop', 0.08831401], ['crash helmet', 0.060490686], ['toaster', 0.041600067], ['planetarium', 0.024934843]]",BGtsTNCMrQI
22,"[['web site', 0.42912334], ['television', 0.14629464], ['screen', 0.123045996], ['monitor', 0.05715086], ['cash machine', 0.039564304]]",p7E8g-Ity0k
23,"[['hook', 0.93746483], ['television', 0.015497973], ['monitor', 0.01159218], ['nematode', 0.003062325], ['web site', 0.0027784074]]",_9YMpuLDnwo
24,"[['syringe', 0.3290559], ['lipstick', 0.28966612], ['screwdriver', 0.07819696], ['web site', 0.035299882], ['hair spray', 0.020210667]]",Z2Y8jGrkrDc
25,"[['stage', 0.893848], ['theater curtain', 0.042046554], ['feather boa', 0.0048984806], ['electric guitar', 0.004704935], ['groom', 0.0031743986]]",e77J4g0LMOk
26,"[['nipple', 0.40348977], ['sunscreen', 0.057683636], ['lotion', 0.032695003], ['water bottle', 0.020085832], ['hair spray', 0.0163915]]",sW5HaEsnuMI
27,"[['football helmet', 0.98351717], ['television', 0.0019908207], ['puck', 0.0005966997], ['scoreboard', 0.00042459194], ['ballplayer', 0.0003910178]]",bXYkU5u5pzg
28,"[['soap dispenser', 0.086654894], ['cinema', 0.04837321], ['hair spray', 0.04570154], ['microphone', 0.03806633], ['lighter', 0.03502236]]",spuXN0ccRQ8
29,"[['fur coat', 0.123136155], ['syringe', 0.0811617], ['sax', 0.076802716], ['web site', 0.07441624], ['comic book', 0.06328017]]",xejjA2AFO5I
