,0,1
0,"[['stage', 0.16450962], ['electric guitar', 0.090575695], ['microphone', 0.06869262], ['sunglass', 0.06353983], ['sax', 0.041493554]]",VXa16Zl81vE
1,"[['Windsor tie', 0.6182632], ['suit', 0.27390033], ['television', 0.03522141], ['bow tie', 0.018527599], ['web site', 0.0080882665]]",UYDAgS2Mr6M
2,"[['Windsor tie', 0.30858463], ['television', 0.17111729], ['suit', 0.09536746], ['barbershop', 0.086143106], ['bow tie', 0.056726314]]",JE03bUlN0rM
3,"[['monitor', 0.60102975], ['oscilloscope', 0.09662934], ['screen', 0.02582572], ['cradle', 0.011123833], ['book jacket', 0.010919556]]",T8lWjQRhQXY
4,"[['television', 0.3068841], ['toyshop', 0.07808819], ['vending machine', 0.06977459], ['monitor', 0.044765], ['barbershop', 0.03981476]]",PxJrWCSJfBk
5,"[['polecat', 0.5615937], ['weasel', 0.0807617], ['black-footed ferret', 0.056020744], ['television', 0.04562543], ['hog', 0.041176487]]",3wnHiK5sKgA
6,"[['envelope', 0.20784238], ['web site', 0.060910575], ['book jacket', 0.04443219], ['carton', 0.03796086], ['dishwasher', 0.030070748]]",jY3lRSmdLQg
7,"[['theater curtain', 0.6470049], ['brassiere', 0.06181644], ['maillot', 0.045481425], ['web site', 0.017723015], ['bikini', 0.010069717]]",VaGcPRMY5UM
8,"[['microphone', 0.89292073], ['hand blower', 0.06348295], ['comic book', 0.0070811845], ['Indian cobra', 0.004790209], ['web site', 0.002059682]]",6zRtrLBg3vk
9,"[['shower cap', 0.44199705], ['television', 0.15006216], ['monitor', 0.041838802], ['bathing cap', 0.038851842], ['web site', 0.018325005]]",Ml9v3wHLuWI
10,"[['television', 0.58951235], ['monitor', 0.11642572], ['screen', 0.05337111], ['minibus', 0.052576393], ['home theater', 0.032588717]]",zVc-K1kKkVk
11,"[['recreational vehicle', 0.40083143], ['stage', 0.15402375], ['book jacket', 0.102793396], ['cellular telephone', 0.06998752], ['screen', 0.026981046]]",_JbpTEtGTz8
12,"[['pencil box', 0.063156255], ['packet', 0.05137403], ['garbage truck', 0.04560818], ['monitor', 0.0425126], ['envelope', 0.04057741]]",CPy0-J6pxKI
13,"[['television', 0.4290762], ['wig', 0.15200585], ['web site', 0.080347285], ['screen', 0.018683147], ['monitor', 0.015103948]]",ZcCp7488puc
14,"[['triumphal arch', 0.25209355], ['vault', 0.08406926], ['magnetic compass', 0.046036556], ['prison', 0.032179635], ['street sign', 0.029031925]]",Tp_hNsBjXQA
15,"[['Windsor tie', 0.6212625], ['suit', 0.18838033], ['groom', 0.024965862], ['television', 0.019903895], ['limousine', 0.010239652]]",hWLjYJ4BzvI
16,"[['wig', 0.12657602], [""potter's wheel"", 0.07894504], ['Sussex spaniel', 0.033575356], ['standard schnauzer', 0.032493416], ['miniskirt', 0.017262407]]",bNcj9iR956M
17,"[['television', 0.16781528], ['scoreboard', 0.14617243], ['cinema', 0.023309032], ['home theater', 0.017556863], ['web site', 0.016036054]]",tQR5G3kvfNQ
18,"[['racer', 0.36165607], ['amphibian', 0.32895982], ['military uniform', 0.062183302], ['snowmobile', 0.023338148], ['speedboat', 0.02207281]]",i3cN9elJWvk
19,"[['theater curtain', 0.57491076], ['groom', 0.23373142], ['suit', 0.016448684], ['Windsor tie', 0.0147524085], ['comic book', 0.011812755]]",UuGl1BVCr1Q
20,"[['abaya', 0.2802503], ['neck brace', 0.05189665], ['drumstick', 0.05041007], ['jersey', 0.04560477], ['lipstick', 0.019018592]]",mPg__kEZ6YM
21,"[['monitor', 0.4111916], ['packet', 0.13670997], ['comic book', 0.097006105], ['screen', 0.046727587], ['television', 0.037236318]]",RbmtNSxxkzU
22,"[['television', 0.5153409], ['Indian cobra', 0.059512354], ['microphone', 0.029275456], ['ice lolly', 0.01920324], ['bathing cap', 0.015800705]]",7SxLRFuEuLE
23,"[['microphone', 0.40283063], ['stage', 0.38201448], ['television', 0.031535946], ['spotlight', 0.015736705], ['sax', 0.012825454]]",DKPCBAlDw2A
24,"[['bow tie', 0.19785573], ['starfish', 0.13501142], ['sweatshirt', 0.06540554], ['leatherback turtle', 0.05178881], ['brassiere', 0.02129058]]",sxvC647Yi0A
25,"[['television', 0.3254258], ['home theater', 0.2990453], ['monitor', 0.17015152], ['screen', 0.019965244], ['cellular telephone', 0.01849825]]",Q1JiptOTxno
26,"[['seat belt', 0.49768412], ['car mirror', 0.15648867], ['television', 0.077824906], ['cowboy hat', 0.0591282], ['sombrero', 0.017563352]]",tkhbOc-jZ6c
27,"[['web site', 0.8929598], ['monitor', 0.03538339], ['television', 0.03211583], ['crane', 0.0052526025], ['cash machine', 0.0032054891]]",z4dH6hEMuwk
28,"[['doormat', 0.50587946], ['prayer rug', 0.11144674], ['theater curtain', 0.061580468], ['accordion', 0.0399776], ['carton', 0.03410992]]",Eonq7PRPIqY
29,"[['television', 0.5533959], ['home theater', 0.21939175], ['monitor', 0.13663119], ['screen', 0.03376376], ['theater curtain', 0.023447102]]",gUWDiXBNohY
30,"[['fur coat', 0.945998], ['monitor', 0.004102485], ['maillot', 0.0029811137], ['television', 0.0025482094], ['feather boa', 0.0016653565]]",l3uG4T8pJfw
31,"[['bannister', 0.50020945], ['television', 0.28349158], ['monitor', 0.06505564], ['spotlight', 0.027199335], ['solar dish', 0.009736236]]",I2sRc3j7IU0
32,"[['wig', 0.1982192], ['suit', 0.12993571], ['beaker', 0.12988295], ['bubble', 0.10160796], ['red wine', 0.06229459]]",O02MnrL_wrc
33,"[['book jacket', 0.34881142], ['envelope', 0.23740223], ['tray', 0.1381749], ['menu', 0.03305258], ['vase', 0.030503316]]",ycy30LIbq4w
34,"[['jellyfish', 0.6151591], ['shower cap', 0.07814201], ['bonnet', 0.014422166], ['matchstick', 0.008757213], ['web site', 0.00767776]]",PVbQrvlB_gw
35,"[['stage', 0.3229942], ['bobsled', 0.045757767], ['guillotine', 0.030445602], ['tennis ball', 0.025841754], ['television', 0.019463276]]",GBTV5ekQwWw
36,"[['television', 0.231114], ['web site', 0.19182418], ['comic book', 0.08721416], ['book jacket', 0.043921564], ['monitor', 0.0434627]]",bU-vnDmxd1Q
37,"[['abaya', 0.33500883], ['web site', 0.1034147], ['groom', 0.045887213], ['bubble', 0.039780814], ['bannister', 0.03325614]]",zUofr5WcdSM
38,"[['comic book', 0.10571855], ['television', 0.085614055], ['mountain bike', 0.048432115], ['ski', 0.037278958], ['snorkel', 0.033685304]]",rG7fLWcvv-4
39,"[['cinema', 0.08926608], ['monitor', 0.0785298], ['scoreboard', 0.04927682], ['home theater', 0.02782967], ['web site', 0.026428465]]",CmO2143BzYA
40,"[['comic book', 0.14100578], ['theater curtain', 0.132359], ['tobacco shop', 0.090903014], ['cinema', 0.086220756], ['web site', 0.047054764]]",oU651Rj9QP4
41,"[['television', 0.375026], ['tennis ball', 0.17218158], ['web site', 0.064882256], ['monitor', 0.052880984], ['screen', 0.036946427]]",36PDeN9NRZ0
42,"[['Band Aid', 0.21676107], ['web site', 0.12410806], ['book jacket', 0.111581326], ['doormat', 0.05489125], ['oil filter', 0.04801275]]",Ihci78IBvzY
