,0,1
0,"[['sunglasses', 0.6967603], ['sunglass', 0.29245132], ['fur coat', 0.00053859304], ['web site', 0.0004951823], ['seat belt', 0.00035054976]]",2kyS6SvSYSE
1,"[['television', 0.40962216], ['suit', 0.28534096], ['monitor', 0.12748478], ['web site', 0.04991466], ['Windsor tie', 0.0475978]]",1ZAPwfrtAFY
2,"[['book jacket', 0.39165398], ['doormat', 0.064848684], ['packet', 0.034387477], ['street sign', 0.034270585], ['comic book', 0.021868028]]",puqaWrEC7tY
3,"[['television', 0.33925015], ['web site', 0.13721815], ['monitor', 0.112331845], ['barbershop', 0.08283363], ['comic book', 0.037388243]]",d380meD0W0M
4,"[['iPod', 0.8264713], ['remote control', 0.0137332035], ['cellular telephone', 0.010048059], ['switch', 0.008769211], ['web site', 0.0052511394]]",gHZ1Qz0KiKM
5,"[['cowboy hat', 0.6078901], ['sombrero', 0.14921515], ['suit', 0.14577833], ['Loafer', 0.00895981], ['limousine', 0.008383372]]",39idVpFF7NQ
6,"[['spotlight', 0.5393536], ['oil filter', 0.04708841], ['Dutch oven', 0.03003451], ['syringe', 0.016199892], ['pill bottle', 0.015188304]]",nc99ccSXST0
7,"[['wig', 0.097115465], ['bikini', 0.08328384], ['maillot', 0.0776697], ['theater curtain', 0.06517954], ['cinema', 0.05800417]]",jr9QtXwC9vc
8,"[['web site', 0.43305108], ['bow tie', 0.105597146], ['dumbbell', 0.10034603], ['plunger', 0.079877466], ['maraca', 0.016998274]]",TUmyygCMMGA
9,"[['football helmet', 0.87492394], ['television', 0.052057862], ['monitor', 0.007975732], ['ballplayer', 0.0068459576], ['web site', 0.0034801553]]",9wRQljFNDW8
10,"[['tiger', 0.9103384], ['tiger cat', 0.02572995], ['lynx', 0.0046728025], ['leopard', 0.0015499234], ['jaguar', 0.00074196723]]",VifQlJit6A0
11,"[['mask', 0.8744619], ['ski mask', 0.08175291], ['lab coat', 0.022357972], ['crash helmet', 0.0065951524], ['bow tie', 0.0016996961]]",5E4ZBSInqUU
12,"[['monitor', 0.11876542], ['bulletproof vest', 0.07393072], ['oxygen mask', 0.0662916], ['ski mask', 0.056896925], ['web site', 0.05409263]]",GgVmn66oK_A
13,"[['television', 0.5983966], ['monitor', 0.15452805], ['screen', 0.046239156], ['web site', 0.033710387], ['beaker', 0.008842045]]",TaTleo4cOs8
14,"[['hand blower', 0.8365278], ['swab', 0.00554344], ['power drill', 0.005475796], ['bucket', 0.0025070165], ['green mamba', 0.0018629276]]",kgaO45SyaO4
15,"[['comic book', 0.62510574], ['book jacket', 0.32095885], ['volcano', 0.0122976685], ['web site', 0.0029882137], ['television', 0.0012483628]]",ZAQs-ctOqXQ
16,"[['envelope', 0.41084892], ['web site', 0.06360222], ['Band Aid', 0.047451615], ['comic book', 0.024416637], ['street sign', 0.021571754]]",YVfyYrEmzgM
17,"[['balloon', 0.37015012], ['catamaran', 0.10716277], ['airship', 0.07740553], ['trimaran', 0.07530145], ['sewing machine', 0.030109514]]",eNSN6qet1kE
18,"[['book jacket', 0.22561054], ['comic book', 0.19538058], ['wreck', 0.11919907], ['web site', 0.07216481], ['scuba diver', 0.021618474]]",B5HORANmzHw
19,"[['comic book', 0.14223373], ['web site', 0.10022707], ['book jacket', 0.042035148], ['scoreboard', 0.01921159], ['street sign', 0.013464262]]",vU14JY3x81A
20,"[['hook', 0.47854742], ['suit', 0.049556702], ['Windsor tie', 0.038238566], ['bow tie', 0.037823286], ['stethoscope', 0.03578217]]",6VhU_T463sU
21,"[['seat belt', 0.9817608], ['golfcart', 0.0012207401], ['car mirror', 0.0011438808], ['minivan', 0.0010859324], ['minibus', 0.0009288566]]",_-aDHxoblr4
22,"[['web site', 0.44257742], ['jean', 0.11937021], ['window screen', 0.07204952], ['monitor', 0.06250014], ['television', 0.040242005]]",JBZTZZAcFTw
23,"[['shower curtain', 0.29433352], ['tub', 0.26462355], ['bathtub', 0.12951402], ['hand blower', 0.017583739], ['face powder', 0.011810975]]",lZ68j2J_GOM
24,"[['burrito', 0.80249226], ['potpie', 0.014850241], ['French loaf', 0.0076541924], ['carbonara', 0.005499995], ['hotdog', 0.004657958]]",dRpNZV18N_g
25,"[['television', 0.25100565], ['barbershop', 0.16544144], ['web site', 0.09784616], ['monitor', 0.051605888], ['comic book', 0.039423387]]",fcVjitaM3LY
26,"[['punching bag', 0.16615821], ['binoculars', 0.070945226], ['knee pad', 0.031845503], ['oil filter', 0.01907035], ['reflex camera', 0.015867604]]",qeWvgZLz9yU
27,"[['cinema', 0.116977], ['home theater', 0.10493448], ['seat belt', 0.067974746], ['Windsor tie', 0.045738418], ['bulletproof vest', 0.04250475]]",iIxy3JN3-jc
28,"[['sports car', 0.96549815], ['car wheel', 0.022631498], ['racer', 0.005070107], ['convertible', 0.0008586044], ['clog', 0.00054944283]]",U0hAC8O7RoI
29,"[['beaker', 0.5920402], ['syringe', 0.14294304], ['picket fence', 0.038862914], ['candle', 0.013411075], ['lab coat', 0.008612819]]",n1WpP7iowLc
30,"[['printer', 0.25005195], ['sports car', 0.20688874], ['convertible', 0.114024594], ['racer', 0.050217014], ['beach wagon', 0.048151612]]",hz7ukDjuq4w
31,"[['bannister', 0.09844649], ['bathtub', 0.055259056], ['shoji', 0.04033475], ['web site', 0.039769623], ['studio couch', 0.038681004]]",p2hJxyF7mok
32,"[['monitor', 0.09200059], ['tabby', 0.08998286], ['Angora', 0.072816186], ['Egyptian cat', 0.071377635], ['screen', 0.05988951]]",0mlNzVSJrT0
33,"[['comic book', 0.85744226], ['book jacket', 0.036656614], ['maillot', 0.016867446], ['web site', 0.009429859], ['bulletproof vest', 0.00827786]]",Om_zGhJLZ5U
34,"[['television', 0.056053344], ['Windsor tie', 0.049090322], ['spotlight', 0.045219168], ['table lamp', 0.04266482], ['hair spray', 0.041476812]]",e_7zHm7GsYc
35,"[['cinema', 0.48668998], ['theater curtain', 0.08980997], ['stage', 0.06937623], ['barbershop', 0.032871693], ['badger', 0.023413735]]",zZ9FciUx6gs
36,"[['microphone', 0.6478388], ['bow tie', 0.0639741], ['sax', 0.04308001], ['maraca', 0.041435156], ['harmonica', 0.016642874]]",PaJCFHXcWmM
37,"[['envelope', 0.6541093], ['web site', 0.21490774], ['comic book', 0.019846734], ['maze', 0.0056230803], ['jigsaw puzzle', 0.0047941944]]",goP4Z5wyOlM
38,"[['basketball', 0.20139447], ['volleyball', 0.15634237], ['scoreboard', 0.15515138], ['television', 0.108503036], ['ballplayer', 0.07184493]]",NZFhMSgbKKM
39,"[['barbershop', 0.49416685], ['stage', 0.20061462], ['comic book', 0.1108166], ['theater curtain', 0.047461465], ['electric guitar', 0.017717792]]",0tO_l_Ed5Rs
40,"[['television', 0.13584177], ['laptop', 0.117487326], ['neck brace', 0.115150265], ['monitor', 0.07374718], ['ping-pong ball', 0.02417157]]",STI2fI7sKMo
41,"[['abaya', 0.2819248], ['cellular telephone', 0.13478759], ['remote control', 0.1083634], ['wig', 0.065486655], ['hand-held computer', 0.03982315]]",BWPrk9PUwQE
42,"[['Appenzeller', 0.561271], ['EntleBucher', 0.265608], ['Bernese mountain dog', 0.032050695], ['television', 0.022879142], ['Greater Swiss Mountain dog', 0.020748597]]",ogYum4kWXgk
43,"[['basketball', 0.3400312], ['monitor', 0.066211216], ['volleyball', 0.04822778], ['television', 0.048177395], ['maillot', 0.039536633]]",sbcbvuitiTc
44,"[['television', 0.69185495], ['monitor', 0.15714021], ['ballplayer', 0.064335294], ['home theater', 0.039904997], ['screen', 0.009303636]]",zNqCVTs38nU
45,"[['comic book', 0.907575], ['toyshop', 0.010885339], ['television', 0.010864825], ['web site', 0.0072528725], ['Band Aid', 0.0060075372]]",DM-ni_LSOFE
46,"[['television', 0.6691627], ['monitor', 0.119442485], ['ice lolly', 0.04089702], ['bubble', 0.028380187], ['candle', 0.0121417465]]",0PpNlNJ6Nng
47,"[['monitor', 0.20539147], ['screen', 0.11425326], ['television', 0.10962316], ['desk', 0.10957], ['tobacco shop', 0.10757586]]",c-3JxzN2u34
48,"[['stage', 0.13359526], ['television', 0.048349943], ['horizontal bar', 0.0363526], ['swimming trunks', 0.026014892], ['barbell', 0.025318693]]",069D0NmW39o
49,"[['maillot', 0.23534375], ['television', 0.11872601], ['brassiere', 0.08820844], ['miniskirt', 0.04245988], ['monitor', 0.037790556]]",9t9u_yPEidY
50,"[[""potter's wheel"", 0.8381266], ['candle', 0.014832173], ['quill', 0.0130644115], ['bakery', 0.01077447], ['tray', 0.0051615294]]",KODzih-pYlU
51,"[['stage', 0.26408955], ['drumstick', 0.09474631], ['microphone', 0.09454088], ['wig', 0.04057591], ['electric guitar', 0.038823664]]",8NHA23f7LvU
52,"[['Kerry blue terrier', 0.03414827], ['sturgeon', 0.027508924], ['sweatshirt', 0.026485408], ['gar', 0.023312306], ['scoreboard', 0.014892195]]",w0XYVssCKjw
53,"[['streetcar', 0.16306576], ['trolleybus', 0.13669606], ['ambulance', 0.13486856], ['minibus', 0.11976407], ['pole', 0.089315645]]",pjuPpVLXDQg
