video_id,word_id,ocr_text,bbox
-5WBCrazSfg,0,2,"[[94, 74], [116, 108]]"
-5WBCrazSfg,1,2,"[[94, 112], [116, 137]]"
-5WBCrazSfg,2,2,"[[56, 160], [82, 190]]"
-5WBCrazSfg,3,2,"[[128, 162], [148, 192]]"
-5WBCrazSfg,4,2,"[[89, 198], [113, 229]]"
-5WBCrazSfg,5,dream,"[[33, 266], [217, 309]]"
-5WBCrazSfg,6,side,"[[333, 266], [446, 309]]"
-5WBCrazSfg,7,5,"[[238, 269], [266, 306]]"
-5WBCrazSfg,8,a,"[[282, 269], [314, 308]]"
0-VAnh7r-_8,0,destinyt2,"[[29, 54], [154, 68]]"
0-VAnh7r-_8,1,forsaken,"[[9, 73], [173, 93]]"
0-VAnh7r-_8,2,3if,"[[81, 98], [102, 114]]"
09lz1fRBBsY,0,inoutheality,"[[372, 85], [460, 138]]"
09lz1fRBBsY,1,lil,"[[86, 192], [198, 270]]"
09lz1fRBBsY,2,peep,"[[217, 213], [394, 286]]"
09lz1fRBBsY,3,drangs,"[[314, 262], [354, 282]]"
0aan7Vtcco0,0,wrestle,"[[13, 261], [81, 285]]"
0aan7Vtcco0,1,mania,"[[80, 264], [122, 284]]"
0ANDjPQPS_Q,0,thank,"[[1, 134], [163, 200]]"
0ANDjPQPS_Q,1,you,"[[159, 129], [278, 187]]"
0ANDjPQPS_Q,2,ponelocks,"[[327, 208], [361, 226]]"
0ANDjPQPS_Q,3,youlobe,"[[327, 234], [358, 254]]"
0AUFyFEt35g,0,smtown,"[[109, 246], [189, 262]]"
0AUFyFEt35g,1,official,"[[108, 268], [193, 285]]"
0DpCDxoj_Xg,0,christmas,"[[16, 253], [265, 308]]"
0DpCDxoj_Xg,1,carpool,"[[274, 253], [477, 305]]"
0enOVnTDmqA,0,mutel,"[[24, 42], [152, 68]]"
0enOVnTDmqA,1,y,"[[392, 60], [405, 78]]"
0enOVnTDmqA,2,od,"[[380, 81], [408, 98]]"
0enOVnTDmqA,3,the,"[[26, 245], [72, 257]]"
0enOVnTDmqA,4,ateshow,"[[24, 258], [76, 273]]"
0enOVnTDmqA,5,james,"[[36, 270], [74, 282]]"
0enOVnTDmqA,6,corden,"[[25, 282], [76, 294]]"
0fOZ4Nwm5Pg,0,lailahlynncon,"[[18, 294], [97, 302]]"
0gLsukihjVg,0,guardlang,"[[201, 246], [335, 310]]"
0gLsukihjVg,1,tar,"[[228, 285], [272, 306]]"
0GQmGOju6CE,0,meet,"[[21, 253], [108, 300]]"
0GQmGOju6CE,1,ghost,"[[165, 253], [265, 301]]"
0GQmGOju6CE,2,my,"[[103, 249], [169, 312]]"
0hcp-eMOn4E,0,crowd,"[[242, 132], [366, 190]]"
0hcp-eMOn4E,1,a,"[[180, 133], [222, 189]]"
0hcp-eMOn4E,2,in,"[[104, 136], [150, 189]]"
0hcp-eMOn4E,3,of,"[[108, 202], [170, 285]]"
0hcp-eMOn4E,4,thous,"[[180, 206], [298, 264]]"
0hcp-eMOn4E,5,ands,"[[293, 209], [374, 264]]"
0JcNT6jYGwI,0,worst,"[[272, 52], [468, 104]]"
0JcNT6jYGwI,1,best,"[[13, 53], [197, 103]]"
0JcNT6jYGwI,2,of,"[[217, 58], [249, 77]]"
0JcNT6jYGwI,3,the,"[[210, 80], [257, 98]]"
0JcNT6jYGwI,4,episode,"[[13, 104], [105, 130]]"
0JcNT6jYGwI,5,65,"[[106, 104], [138, 129]]"
0JcNT6jYGwI,6,houg,"[[333, 202], [468, 264]]"
0JcNT6jYGwI,7,plinketto,"[[13, 218], [313, 299]]"
0ldBURP-cWo,0,ajaidheliab,"[[135, 141], [209, 173]]"
0ldBURP-cWo,1,adaidhellar,"[[152, 178], [217, 221]]"
0ldBURP-cWo,2,you,"[[182, 235], [213, 266]]"
0ldBURP-cWo,3,poormation,"[[149, 251], [215, 308]]"
0lXX3dJUAGY,0,are,"[[8, 52], [100, 110]]"
0lXX3dJUAGY,1,intelligent,"[[5, 116], [294, 177]]"
0lXX3dJUAGY,2,people,"[[8, 182], [180, 242]]"
0lXX3dJUAGY,3,lonelyz,"[[148, 248], [346, 309]]"
0lXX3dJUAGY,4,more,"[[9, 249], [139, 309]]"
0NS51Iph2Ms,0,fox,"[[40, 230], [101, 258]]"
0NS51Iph2Ms,1,news,"[[25, 258], [102, 284]]"
0NS51Iph2Ms,2,channel,"[[17, 290], [102, 301]]"
0NWKUHl6JLY,0,nindies,"[[117, 160], [197, 181]]"
0NWKUHl6JLY,1,2018,"[[388, 159], [443, 181]]"
0NWKUHl6JLY,2,showcase,"[[201, 161], [312, 181]]"
0NWKUHl6JLY,3,spring,"[[314, 161], [386, 185]]"
0NWKUHl6JLY,4,switter,"[[30, 180], [78, 197]]"
0NWKUHl6JLY,5,nintendo,"[[38, 264], [136, 281]]"
0nybdPCuvRI,0,cavs,"[[196, 209], [294, 268]]"
0nybdPCuvRI,1,70,"[[173, 274], [190, 286]]"
0nybdPCuvRI,2,93,"[[278, 274], [294, 286]]"
0nybdPCuvRI,3,heat,"[[97, 277], [118, 285]]"
0nybdPCuvRI,4,cavaliers,"[[202, 277], [244, 285]]"
0nybdPCuvRI,5,3rd,"[[306, 277], [320, 285]]"
0nybdPCuvRI,6,of,"[[320, 277], [333, 285]]"
0nybdPCuvRI,7,1159,"[[344, 277], [364, 285]]"
0nybdPCuvRI,8,23,"[[374, 277], [385, 285]]"
0O2IAz1E9Ts,0,jai,"[[13, 198], [24, 205]]"
0O2IAz1E9Ts,1,22,"[[25, 198], [36, 205]]"
0O2IAz1E9Ts,2,a,"[[12, 205], [20, 210]]"
0O2IAz1E9Ts,3,man,"[[42, 205], [72, 210]]"
0O2IAz1E9Ts,4,was,"[[13, 212], [29, 216]]"
0O2IAz1E9Ts,5,mikidaboun,"[[29, 212], [81, 217]]"
0O2IAz1E9Ts,6,vanity,"[[12, 265], [120, 306]]"
0O2IAz1E9Ts,7,fair,"[[122, 266], [189, 305]]"
0PW9MWDWLH8,0,whisper,"[[27, 188], [180, 233]]"
0PW9MWDWLH8,1,challenge,"[[3, 225], [199, 271]]"
0PW9MWDWLH8,2,wl,"[[8, 268], [49, 298]]"
0PW9MWDWLH8,3,my,"[[53, 266], [105, 305]]"
0PW9MWDWLH8,4,mom,"[[109, 269], [192, 310]]"
0RxhuBwCwMs,0,jimmy,"[[40, 206], [105, 230]]"
0RxhuBwCwMs,1,ximinate,"[[11, 208], [177, 302]]"
0RxhuBwCwMs,2,livei,"[[109, 270], [166, 289]]"
0SLu6i6Rm2g,0,hollywood,"[[43, 199], [216, 261]]"
0SLu6i6Rm2g,1,the,"[[21, 220], [50, 245]]"
0SLu6i6Rm2g,2,beatdown,"[[15, 252], [220, 300]]"
0uJUW24505E,0,18,"[[125, 242], [170, 277]]"
0URpDxIjZrQ,0,christopher,"[[16, 66], [117, 91]]"
0URpDxIjZrQ,1,robin,"[[38, 86], [102, 112]]"
0URpDxIjZrQ,2,official,"[[104, 268], [241, 302]]"
0URpDxIjZrQ,3,trailer,"[[250, 269], [377, 302]]"
0VQysq26ozE,0,ode,"[[21, 58], [125, 108]]"
0VQysq26ozE,1,trailer,"[[189, 264], [350, 302]]"
0VQysq26ozE,2,launch,"[[13, 265], [184, 305]]"
0XR-FwfdOos,0,and,"[[0, 129], [62, 172]]"
0XuOkYlUWIs,0,reasons,"[[62, 60], [220, 85]]"
0XuOkYlUWIs,1,why,"[[232, 60], [313, 85]]"
0XuOkYlUWIs,2,13,"[[14, 61], [45, 85]]"
0XuOkYlUWIs,3,official,"[[31, 223], [253, 265]]"
0XuOkYlUWIs,4,trailer,"[[32, 264], [234, 304]]"
0Yp9WS6cJFA,0,downhill,"[[8, 74], [269, 112]]"
0Yp9WS6cJFA,1,biking,"[[9, 114], [270, 168]]"
11K013qpRR4,0,filmselect,"[[13, 205], [90, 226]]"
11K013qpRR4,1,hd,"[[14, 222], [136, 280]]"
11K013qpRR4,2,trailer,"[[6, 281], [144, 306]]"
12B8DNBoYRA,0,undement,"[[212, 60], [249, 65]]"
12B8DNBoYRA,1,make,"[[185, 173], [205, 178]]"
12B8DNBoYRA,2,look,"[[209, 173], [226, 178]]"
12B8DNBoYRA,3,good,"[[226, 173], [242, 178]]"
12B8DNBoYRA,4,it,"[[244, 173], [253, 178]]"
12B8DNBoYRA,5,sunch,"[[185, 180], [205, 185]]"
12B8DNBoYRA,6,mand,"[[205, 180], [222, 185]]"
12B8DNBoYRA,7,reartid,"[[260, 180], [285, 186]]"
12B8DNBoYRA,8,one,"[[224, 181], [242, 185]]"
12B8DNBoYRA,9,un,"[[196, 186], [205, 192]]"
12B8DNBoYRA,10,comply,"[[274, 204], [288, 210]]"
12B8DNBoYRA,11,you,"[[185, 224], [198, 230]]"
12B8DNBoYRA,12,the,"[[197, 224], [208, 230]]"
12B8DNBoYRA,13,pg,"[[209, 224], [220, 230]]"
12B8DNBoYRA,14,versionism,"[[218, 224], [252, 230]]"
12B8DNBoYRA,15,theraton,"[[252, 224], [280, 229]]"
12B8DNBoYRA,16,reversion,"[[185, 232], [213, 238]]"
12B8DNBoYRA,17,dichtmean,"[[217, 233], [253, 240]]"
12B8DNBoYRA,18,10,"[[253, 233], [261, 240]]"
12B8DNBoYRA,19,taken,"[[261, 233], [282, 238]]"
12B8DNBoYRA,20,shart,"[[185, 241], [202, 248]]"
12B8DNBoYRA,21,in,"[[202, 241], [213, 246]]"
12B8DNBoYRA,22,happoned,"[[214, 241], [245, 248]]"
12B8DNBoYRA,23,but,"[[246, 241], [258, 248]]"
12B8DNBoYRA,24,sht,"[[269, 241], [281, 248]]"
12B8DNBoYRA,25,my,"[[257, 242], [269, 249]]"
12B8DNBoYRA,26,he,"[[185, 249], [193, 254]]"
12B8DNBoYRA,27,then,"[[226, 249], [241, 254]]"
12B8DNBoYRA,28,yourel,"[[261, 248], [285, 258]]"
12B8DNBoYRA,29,way,"[[194, 250], [206, 256]]"
12B8DNBoYRA,30,better,"[[206, 250], [226, 256]]"
12B8DNBoYRA,31,in,"[[241, 250], [250, 257]]"
12B8DNBoYRA,32,on,"[[250, 250], [262, 254]]"
12B8DNBoYRA,33,offmy,"[[185, 258], [205, 265]]"
12B8DNBoYRA,34,who,"[[261, 278], [277, 286]]"
12B8DNBoYRA,35,that,"[[282, 278], [298, 286]]"
14G7Qw5DC9M,0,regand,"[[306, 161], [449, 295]]"
14G7U6pTcFk,0,z,"[[393, 107], [467, 167]]"
14G7U6pTcFk,1,projec,"[[304, 132], [398, 145]]"
15aTCG3as6Q,0,its,"[[136, 50], [221, 93]]"
15aTCG3as6Q,1,omg,"[[8, 52], [130, 93]]"
15aTCG3as6Q,2,me,"[[234, 52], [308, 93]]"
15aTCG3as6Q,3,s,"[[144, 274], [174, 312]]"
15aTCG3as6Q,4,s,"[[97, 276], [130, 312]]"
18RqtFuaNe8,0,trailer,"[[30, 198], [205, 233]]"
18RqtFuaNe8,1,hd,"[[82, 250], [145, 284]]"
18thGW1YjRM,0,utv,"[[88, 74], [172, 128]]"
1Aoc-cd9eYs,0,youtube,"[[10, 56], [78, 81]]"
1Aoc-cd9eYs,1,originals,"[[77, 56], [152, 85]]"
1Aoc-cd9eYs,2,2,"[[436, 61], [462, 110]]"
1Aoc-cd9eYs,3,cobra,"[[12, 261], [163, 307]]"
1Aoc-cd9eYs,4,kat,"[[174, 262], [265, 305]]"
1cgK-BIrXes,0,for,"[[306, 278], [340, 301]]"
1cgK-BIrXes,1,everything,"[[342, 277], [461, 305]]"
1cgK-BIrXes,2,hyveteransbay,"[[19, 276], [185, 305]]"
1cgK-BIrXes,3,thank,"[[189, 280], [257, 301]]"
1cgK-BIrXes,4,you,"[[261, 280], [302, 301]]"
1cUUfMeOijg,0,amazing,"[[30, 224], [201, 256]]"
1cUUfMeOijg,1,places,"[[29, 252], [204, 290]]"
1dQEfL2BfUM,0,how,"[[81, 144], [170, 181]]"
1dQEfL2BfUM,1,to,"[[177, 145], [237, 181]]"
1dQEfL2BfUM,2,design,"[[244, 144], [397, 181]]"
1dQEfL2BfUM,3,comix,"[[136, 190], [268, 229]]"
1dQEfL2BfUM,4,page,"[[274, 190], [376, 228]]"
1dQEfL2BfUM,5,a,"[[106, 194], [128, 225]]"
1eS_17CG9sk,0,ad,"[[16, 58], [53, 84]]"
1eS_17CG9sk,1,adulting,"[[143, 73], [345, 114]]"
1eS_17CG9sk,2,quiz,"[[163, 123], [325, 191]]"
1eS_17CG9sk,3,manna,"[[341, 215], [391, 242]]"
1eS_17CG9sk,4,be,"[[390, 225], [408, 240]]"
1eS_17CG9sk,5,howlings,"[[267, 242], [315, 254]]"
1eS_17CG9sk,6,the,"[[385, 239], [424, 267]]"
1eS_17CG9sk,7,here,"[[345, 245], [385, 268]]"
1eS_17CG9sk,8,people,"[[354, 266], [425, 301]]"
1gSu12JpKP8,0,vevo,"[[13, 278], [102, 305]]"
1HcoMNJUiM0,0,trailer,"[[32, 198], [205, 233]]"
1HcoMNJUiM0,1,hd,"[[82, 250], [146, 284]]"
1hTLGlgZ4Z8,0,upgrade,"[[29, 225], [457, 278]]"
1hTLGlgZ4Z8,1,red,"[[104, 278], [164, 304]]"
1hTLGlgZ4Z8,2,band,"[[169, 278], [252, 304]]"
1hTLGlgZ4Z8,3,trailer,"[[254, 278], [375, 304]]"
1KVBFtSuCm0,0,movo,"[[44, 240], [70, 248]]"
1KVBFtSuCm0,1,on,"[[70, 240], [82, 248]]"
1l26UFQ06eQ,0,snl,"[[0, 224], [109, 302]]"
1LWbRkt490A,0,yervil,"[[12, 56], [54, 89]]"
1LWbRkt490A,1,fc,"[[421, 57], [467, 85]]"
1LWbRkt490A,2,town,"[[331, 57], [422, 103]]"
1LWbRkt490A,3,veovil,"[[234, 77], [338, 150]]"
1LWbRkt490A,4,yeovil,"[[13, 104], [236, 180]]"
1LWbRkt490A,5,true,"[[40, 188], [210, 265]]"
1LWbRkt490A,6,uni,"[[434, 246], [483, 276]]"
1LWbRkt490A,7,achievely,"[[319, 257], [441, 312]]"
1qsRU7C_Gp0,0,mineownating,"[[181, 121], [232, 129]]"
1qsRU7C_Gp0,1,laralel,"[[209, 140], [233, 149]]"
1qsRU7C_Gp0,2,voize,"[[169, 168], [235, 203]]"
1sl5KJ69qiA,0,youtube,"[[10, 55], [78, 79]]"
1sl5KJ69qiA,1,originals,"[[77, 56], [152, 85]]"
1sl5KJ69qiA,2,good,"[[140, 144], [219, 178]]"
1sl5KJ69qiA,3,greater,"[[26, 145], [134, 181]]"
1sl5KJ69qiA,4,field,"[[141, 246], [252, 305]]"
1sl5KJ69qiA,5,mind,"[[13, 248], [129, 304]]"
1sl5KJ69qiA,6,stop,"[[360, 289], [382, 294]]"
1SnWTW6YXbE,0,charlie,"[[18, 58], [281, 97]]"
1SnWTW6YXbE,1,puth,"[[296, 59], [460, 97]]"
1SnWTW6YXbE,2,for,"[[73, 290], [114, 305]]"
1SnWTW6YXbE,3,me,"[[120, 290], [150, 305]]"
1SnWTW6YXbE,4,kehlani,"[[380, 290], [469, 305]]"
1SnWTW6YXbE,5,ft,"[[346, 292], [374, 305]]"
1vc1cKeor5A,0,review,"[[270, 46], [474, 89]]"
1vc1cKeor5A,1,coco,"[[0, 203], [261, 276]]"
1XsKiDXWtyE,0,minet,"[[406, 62], [460, 77]]"
1XsKiDXWtyE,1,mnet,"[[24, 272], [132, 308]]"
1xvyVnkcgtE,0,swing,"[[258, 57], [318, 83]]"
1xvyVnkcgtE,1,for,"[[318, 60], [348, 77]]"
1xvyVnkcgtE,2,fences,"[[385, 60], [445, 77]]"
1xvyVnkcgtE,3,games,"[[57, 58], [249, 106]]"
1xvyVnkcgtE,4,the,"[[350, 61], [384, 78]]"
1xvyVnkcgtE,5,hit,"[[260, 82], [290, 100]]"
1xvyVnkcgtE,6,the,"[[292, 82], [324, 100]]"
1xvyVnkcgtE,7,streets,"[[326, 84], [389, 98]]"
1xvyVnkcgtE,8,with,"[[260, 104], [298, 122]]"
1xvyVnkcgtE,9,s794,"[[301, 104], [342, 124]]"
1xvyVnkcgtE,10,in,"[[345, 105], [361, 121]]"
1xvyVnkcgtE,11,value,"[[365, 105], [409, 122]]"
1xvyVnkcgtE,12,with,"[[60, 108], [128, 132]]"
1xvyVnkcgtE,13,gold,"[[138, 116], [238, 146]]"
1xvyVnkcgtE,14,3400,"[[260, 125], [302, 144]]"
1xvyVnkcgtE,15,in,"[[304, 125], [322, 144]]"
1xvyVnkcgtE,16,gamerscore,"[[324, 127], [418, 146]]"
1xvyVnkcgtE,17,mboxone,"[[109, 174], [140, 181]]"
1xvyVnkcgtE,18,xbokone,"[[190, 174], [221, 181]]"
1xvyVnkcgtE,19,xaso,"[[349, 174], [365, 180]]"
1xvyVnkcgtE,20,this,"[[26, 210], [49, 224]]"
1xvyVnkcgtE,21,xbox,"[[266, 262], [289, 272]]"
1xvyVnkcgtE,22,one,"[[289, 262], [306, 270]]"
1xvyVnkcgtE,23,xbox,"[[349, 262], [370, 270]]"
1xvyVnkcgtE,24,one,"[[370, 262], [388, 272]]"
1xvyVnkcgtE,25,may133,"[[101, 282], [134, 290]]"
1xvyVnkcgtE,26,may,"[[174, 282], [192, 290]]"
1xvyVnkcgtE,27,16june1s,"[[190, 282], [229, 290]]"
1xvyVnkcgtE,28,may1415,"[[265, 282], [298, 292]]"
1xvyVnkcgtE,29,may,"[[345, 281], [363, 292]]"
1xvyVnkcgtE,30,1631,"[[361, 282], [384, 290]]"
1xvyVnkcgtE,31,xbox,"[[5, 288], [62, 306]]"
1xvyVnkcgtE,32,82499ffree,"[[97, 293], [136, 301]]"
1xvyVnkcgtE,33,61999,"[[181, 293], [205, 301]]"
1xvyVnkcgtE,34,free,"[[205, 293], [221, 301]]"
1xvyVnkcgtE,35,1999,"[[264, 293], [284, 301]]"
1xvyVnkcgtE,36,free,"[[284, 293], [300, 301]]"
1xvyVnkcgtE,37,61999,"[[344, 293], [368, 301]]"
1xvyVnkcgtE,38,free,"[[369, 293], [384, 301]]"
1x_5E3gquFo,0,fox,"[[425, 56], [446, 66]]"
1x_5E3gquFo,1,miami,"[[102, 153], [148, 173]]"
1x_5E3gquFo,2,sizers,"[[170, 201], [230, 230]]"
1x_5E3gquFo,3,16,"[[193, 225], [216, 253]]"
1x_5E3gquFo,4,lb,"[[0, 240], [22, 261]]"
1zKXeSkAgEs,0,charlottetilbbry,"[[62, 56], [200, 83]]"
1zKXeSkAgEs,1,beautiful,"[[100, 84], [210, 112]]"
1zKXeSkAgEs,2,the,"[[57, 85], [98, 112]]"
1zKXeSkAgEs,3,glowing,"[[60, 113], [152, 142]]"
1zKXeSkAgEs,4,look,"[[153, 114], [209, 144]]"
1zKXeSkAgEs,5,featuring,"[[84, 145], [152, 162]]"
1zKXeSkAgEs,6,newi,"[[152, 145], [186, 162]]"
1zKXeSkAgEs,7,hollywood,"[[45, 268], [118, 286]]"
1zKXeSkAgEs,8,flawless,"[[118, 268], [184, 286]]"
1zKXeSkAgEs,9,filter,"[[182, 268], [225, 285]]"
1zKXeSkAgEs,10,the,"[[98, 288], [125, 305]]"
1zKXeSkAgEs,11,duchess,"[[125, 288], [182, 305]]"
1zNr8Pf1QkY,0,guarian,"[[7, 249], [173, 308]]"
1_Nr0hrjR24,0,tesla,"[[0, 107], [137, 162]]"
1_Nr0hrjR24,1,semi,"[[152, 109], [291, 160]]"
1_Nr0hrjR24,2,unveil,"[[309, 109], [484, 161]]"
1_Nr0hrjR24,3,part,"[[14, 269], [93, 304]]"
1_Nr0hrjR24,4,of3,"[[133, 269], [205, 304]]"
1_Nr0hrjR24,5,3,"[[100, 270], [124, 301]]"
1_OVkSsH4NY,0,where,"[[256, 196], [297, 210]]"
1_OVkSsH4NY,1,tve,"[[298, 196], [322, 210]]"
1_OVkSsH4NY,2,been,"[[246, 216], [276, 232]]"
1_OVkSsH4NY,3,cancer,"[[286, 217], [333, 232]]"
1_OVkSsH4NY,4,update,"[[248, 236], [294, 256]]"
1_OVkSsH4NY,5,my,"[[310, 237], [333, 257]]"
1_OVkSsH4NY,6,shorty,"[[243, 254], [292, 278]]"
1_OVkSsH4NY,7,award,"[[293, 256], [334, 272]]"
1_OVkSsH4NY,8,nomina,"[[254, 277], [300, 292]]"
1_OVkSsH4NY,9,tion,"[[297, 278], [326, 293]]"
20bpjtCbCz0,0,deadpoola,"[[9, 53], [221, 94]]"
20bpjtCbCz0,1,final,"[[17, 225], [160, 264]]"
20bpjtCbCz0,2,trailer,"[[18, 262], [219, 308]]"
21jcP-1w4DA,0,what,"[[44, 168], [133, 192]]"
21jcP-1w4DA,1,gotfor,"[[159, 167], [294, 192]]"
21jcP-1w4DA,2,my,"[[305, 170], [349, 192]]"
21jcP-1w4DA,3,bday,"[[357, 169], [438, 192]]"
21jcP-1w4DA,4,hid,"[[338, 187], [398, 235]]"
21jcP-1w4DA,5,tony,"[[338, 233], [381, 273]]"
23ILq4uxd-w,0,have,"[[189, 62], [219, 80]]"
23ILq4uxd-w,1,have,"[[269, 101], [297, 119]]"
23ILq4uxd-w,2,have,"[[351, 180], [387, 202]]"
23ILq4uxd-w,3,have,"[[109, 186], [142, 206]]"
23ILq4uxd-w,4,have,"[[244, 190], [276, 208]]"
24-AhdoN_Nk,0,trailer,"[[32, 198], [205, 233]]"
24-AhdoN_Nk,1,hd,"[[82, 250], [145, 284]]"
25ibuwW4Dm4,0,not,"[[69, 61], [189, 112]]"
25ibuwW4Dm4,1,lukes,"[[30, 106], [236, 164]]"
25ibuwW4Dm4,2,fatherp,"[[11, 150], [261, 212]]"
26ZX7NbOhks,0,legality,"[[104, 48], [304, 102]]"
26ZX7NbOhks,1,the,"[[2, 49], [94, 92]]"
26ZX7NbOhks,2,of,"[[14, 96], [66, 137]]"
26ZX7NbOhks,3,loot,"[[70, 98], [172, 137]]"
26ZX7NbOhks,4,boxes,"[[177, 99], [312, 138]]"
28_tNFnMrTk,0,last,"[[4, 204], [124, 261]]"
28_tNFnMrTk,1,week,"[[6, 256], [125, 313]]"
29FW8nTF0Ww,0,payl,"[[204, 48], [476, 186]]"
29FW8nTF0Ww,1,winz,"[[226, 178], [456, 312]]"
2AAUadR6Hjw,0,fio,"[[50, 64], [66, 73]]"
2AAUadR6Hjw,1,00,"[[72, 65], [89, 73]]"
2AAUadR6Hjw,2,ben,"[[92, 65], [112, 73]]"
2AAUadR6Hjw,3,3130,"[[118, 65], [137, 73]]"
2AAUadR6Hjw,4,davide,"[[55, 114], [332, 157]]"
2AAUadR6Hjw,5,macc,"[[334, 200], [357, 208]]"
2AAUadR6Hjw,6,sport,"[[401, 293], [425, 302]]"
2AAUadR6Hjw,7,chduve,"[[424, 293], [460, 302]]"
2AAUadR6Hjw,8,bt,"[[386, 294], [400, 301]]"
2afSbqlp5HU,0,bbc,"[[36, 218], [88, 236]]"
2afSbqlp5HU,1,news,"[[29, 237], [94, 257]]"
2ATuTL5i0_c,0,kylie,"[[33, 139], [134, 195]]"
2ATuTL5i0_c,1,what,"[[3, 180], [48, 205]]"
2ATuTL5i0_c,2,are,"[[44, 185], [78, 210]]"
2ATuTL5i0_c,3,you,"[[77, 192], [106, 213]]"
2ATuTL5i0_c,4,doingz,"[[104, 194], [162, 220]]"
2b5szHlQI_A,0,new,"[[183, 46], [287, 103]]"
2b5szHlQI_A,1,frend,"[[353, 232], [438, 263]]"
2b5szHlQI_A,2,show,"[[368, 258], [440, 282]]"
2b5szHlQI_A,3,injebuddenpodcast,"[[294, 297], [477, 312]]"
2BE4X3bYpxY,0,cc,"[[341, 153], [429, 234]]"
2BE4X3bYpxY,1,our,"[[429, 184], [476, 218]]"
2BE4X3bYpxY,2,vevo,"[[9, 277], [103, 306]]"
2dls8iCoQTI,0,uphal,"[[8, 200], [37, 218]]"
2Fdx4TcQFe8,0,state,"[[4, 50], [21, 57]]"
2Fdx4TcQFe8,1,champs,"[[21, 50], [48, 58]]"
2Fdx4TcQFe8,2,coystal,"[[49, 50], [72, 58]]"
2Fdx4TcQFe8,3,bark,"[[73, 50], [88, 57]]"
2Fdx4TcQFe8,4,state,"[[9, 69], [36, 78]]"
2Fdx4TcQFe8,5,champs,"[[37, 69], [72, 78]]"
2Fdx4TcQFe8,6,not,"[[18, 137], [38, 142]]"
2Fdx4TcQFe8,7,anoor,"[[42, 137], [69, 142]]"
2Fdx4TcQFe8,8,crystal,"[[12, 153], [49, 162]]"
2Fdx4TcQFe8,9,ball,"[[50, 153], [72, 162]]"
2Fdx4TcQFe8,10,aroun,"[[37, 305], [62, 309]]"
2HboMs0vbsE,0,mint,"[[408, 61], [464, 80]]"
2HboMs0vbsE,1,mnet,"[[26, 274], [132, 308]]"
2h_TxIxx-Kg,0,diddysking,"[[5, 244], [210, 294]]"
2h_TxIxx-Kg,1,combs,"[[217, 244], [345, 294]]"
2h_TxIxx-Kg,2,bovtiv,"[[345, 245], [449, 293]]"
2kCbFmjEi6A,0,vevo,"[[12, 278], [102, 305]]"
2kpJ4GbVvNc,0,trailer,"[[10, 210], [182, 242]]"
2kpJ4GbVvNc,1,hd,"[[26, 253], [88, 284]]"
2lCW-iaOZ_M,0,the,"[[46, 50], [140, 85]]"
2lCW-iaOZ_M,1,nerd,"[[153, 49], [285, 86]]"
2lCW-iaOZ_M,2,crew,"[[300, 50], [440, 86]]"
2lCW-iaOZ_M,3,pop,"[[356, 85], [378, 96]]"
2lCW-iaOZ_M,4,culture,"[[380, 86], [422, 96]]"
2lCW-iaOZ_M,5,podcast,"[[425, 86], [468, 97]]"
2lCW-iaOZ_M,6,a,"[[349, 88], [356, 96]]"
2lCW-iaOZ_M,7,star,"[[137, 93], [354, 144]]"
2lCW-iaOZ_M,8,so,"[[241, 144], [253, 158]]"
2lCW-iaOZ_M,9,jee,"[[300, 144], [337, 158]]"
2lCW-iaOZ_M,10,d,"[[342, 144], [356, 158]]"
2lCW-iaOZ_M,11,i,"[[130, 145], [148, 158]]"
2lCW-iaOZ_M,12,e,"[[153, 146], [168, 158]]"
2lCW-iaOZ_M,13,a,"[[216, 145], [229, 158]]"
2lCW-iaOZ_M,14,wars,"[[135, 161], [358, 213]]"
2lCW-iaOZ_M,15,merry,"[[57, 181], [110, 201]]"
2lCW-iaOZ_M,16,movie,"[[89, 222], [221, 264]]"
2lCW-iaOZ_M,17,review,"[[234, 222], [390, 265]]"
2lCW-iaOZ_M,18,spoilershi,"[[230, 263], [468, 308]]"
2lCW-iaOZ_M,19,warning,"[[12, 265], [221, 306]]"
2MiQonPvlVM,0,4f,"[[417, 80], [437, 100]]"
2MiQonPvlVM,1,milly,"[[37, 80], [155, 113]]"
2MiQonPvlVM,2,i,"[[418, 101], [438, 120]]"
2MiQonPvlVM,3,2,"[[421, 153], [436, 181]]"
2MiQonPvlVM,4,jyp,"[[14, 252], [68, 304]]"
2MiQonPvlVM,5,official,"[[74, 260], [197, 301]]"
2mrOcJNPxEc,0,today,"[[21, 276], [132, 302]]"
2MxAwOC_o5w,0,roosevelt,"[[420, 117], [473, 126]]"
2MxAwOC_o5w,1,hotel,"[[430, 126], [462, 134]]"
2MxAwOC_o5w,2,theart,"[[42, 246], [105, 261]]"
2MxAwOC_o5w,3,atshow,"[[40, 259], [94, 276]]"
2MxAwOC_o5w,4,james,"[[53, 273], [93, 286]]"
2MxAwOC_o5w,5,corden,"[[44, 286], [93, 298]]"
2nJ3U5dzvPs,0,finally,"[[136, 111], [288, 187]]"
2nJ3U5dzvPs,1,its,"[[286, 124], [354, 173]]"
2nJ3U5dzvPs,2,christmas,"[[109, 176], [384, 249]]"
2NlNEj2mCIg,0,official,"[[9, 56], [146, 86]]"
2NlNEj2mCIg,1,cte8m,"[[153, 69], [194, 81]]"
