video_id,thumbnail_link,region,mean_r,mean_g,mean_b,std_r,std_g,std_b,entropy,thumb_ocr_text,clean_thumb_ocr_text
KKwmGuQaMfo,https://i.ytimg.com/vi/KKwmGuQaMfo/default.jpg,GB,132.52390046296296,115.60115162037036,114.8756423611111,96.46487574679452,92.2394231356148,95.36565104768322,6.785756007982665," 
",
Eeb2CgoSt9M,https://i.ytimg.com/vi/Eeb2CgoSt9M/default.jpg,GB,118.55751736111112,78.90616898148149,58.27885416666667,75.10923119522444,57.23829041983706,45.49104798056527,6.94629800572911," 
",
5uXsCaakZD8,https://i.ytimg.com/vi/5uXsCaakZD8/default.jpg,GB,94.23530092592593,63.61404513888889,56.12443865740741,82.21810758279749,62.711824769535774,60.34268733104782,6.738544825182402," 
",
hOulcmOHCIQ,https://i.ytimg.com/vi/hOulcmOHCIQ/default.jpg,GB,83.60726851851852,59.866875,53.42649884259259,89.53960811684422,69.51843645319491,66.07229593184502,6.586577739475909," 
",
muAPJiMho2Y,https://i.ytimg.com/vi/muAPJiMho2Y/default.jpg,GB,73.9584375,63.30438078703704,87.58386574074073,91.6238430115624,83.91141684323802,92.66389417502783,6.172544965170197," 

 

 

 

 

 

 

 
",
cL5oCP0VIEI,https://i.ytimg.com/vi/cL5oCP0VIEI/default.jpg,GB,52.64627893518519,34.71052662037037,37.507413194444446,74.98351850182587,75.17932478610153,74.7792610612327,5.201917076536712,"- TOP 4 147 iT ONS Ela

} ie ah in, i
Bi )4 Ta We Tig ie :

| pire (De

 
",top ons tig
6l9go9X1EbE,https://i.ytimg.com/vi/6l9go9X1EbE/default.jpg,GB,,,,,,,,,
r9C7Grxk4bU,https://i.ytimg.com/vi/r9C7Grxk4bU/default.jpg,GB,,,,,,,,,
McenDl9NdYE,https://i.ytimg.com/vi/McenDl9NdYE/default.jpg,GB,60.166545138888885,67.96402777777777,70.99083333333333,75.72215545247958,61.9469343543284,62.829461892540486,6.473433108241991," 
",
uCnPZHrrSDU,https://i.ytimg.com/vi/uCnPZHrrSDU/default.jpg,GB,80.44881944444444,73.61103009259259,65.66993634259259,72.58986095149106,68.82661807173038,60.25392323459759,6.634101920515771," 
",
bi9NkBZ1qe4,https://i.ytimg.com/vi/bi9NkBZ1qe4/default.jpg,GB,95.68674189814814,87.096875,90.5344212962963,80.95380234165206,79.87138635516438,85.585517162851,6.866357267855795," 
",
UhSJp34wOeo,https://i.ytimg.com/vi/UhSJp34wOeo/default.jpg,GB,37.49357638888889,21.83080439814815,20.78648148148148,59.0249697470285,43.19308301456157,41.34171468146442,4.719881534196493," 
",
kwraJAssyuE,https://i.ytimg.com/vi/kwraJAssyuE/default.jpg,GB,43.8783738425926,127.19704282407407,132.09168402777777,63.73817604502283,76.21093207900812,78.42495618493264,5.870337151003139,,
EwIe8nLwZMY,https://i.ytimg.com/vi/EwIe8nLwZMY/default.jpg,GB,77.48412037037038,45.26340856481482,42.422841435185184,73.98807439666798,59.73567410350931,59.77664093260323,6.5056325147033895,"A mf A
we b , ‘ 4 ove

 
",
i0biqMZrxJ0,https://i.ytimg.com/vi/i0biqMZrxJ0/default.jpg,GB,21.15136574074074,14.60431712962963,13.189994212962963,45.907052638239534,34.532205310142125,30.912684052066297,4.065534792379167,"ea a
Al ser

 
",ser
QODABIgXtCM,https://i.ytimg.com/vi/QODABIgXtCM/default.jpg,GB,98.71307291666666,81.21659143518518,79.14336226851852,82.63646355689883,72.95461181862574,76.00223648509247,6.696479857193628," 
",
QerVvvNem1w,https://i.ytimg.com/vi/QerVvvNem1w/default.jpg,GB,51.54960069444444,49.31368055555556,41.25386574074074,63.67691575402159,60.025652659550566,52.45101525480012,5.398256731605308," 
",
ibI5-k5sin8,https://i.ytimg.com/vi/ibI5-k5sin8/default.jpg,GB,147.02524305555556,145.34934606481482,144.1205439814815,112.36519247896724,111.562700565861,111.28590257841866,4.384749462262018," 
",
hj44lITeFHk,https://i.ytimg.com/vi/hj44lITeFHk/default.jpg,GB,111.59650462962964,96.25831597222222,80.11962384259259,91.59579964843172,82.39244597439563,75.06750890158261,6.828240005171736," 
",
J4DKqWlk8DE,https://i.ytimg.com/vi/J4DKqWlk8DE/default.jpg,GB,137.79464699074074,97.53210069444444,108.93134837962964,91.80641897551516,82.6494114194088,83.63139572321553,6.859901318581738," 
",
21jcP-1w4DA,https://i.ytimg.com/vi/21jcP-1w4DA/default.jpg,GB,76.17570601851853,71.44779513888889,61.76953703703704,74.63132476819406,69.35608897486054,66.70885739793441,6.737674988384766," 
",
0VsgQmCPgoI,https://i.ytimg.com/vi/0VsgQmCPgoI/default.jpg,GB,,,,,,,,,
p9RLCdyn_40,https://i.ytimg.com/vi/p9RLCdyn_40/default.jpg,GB,104.92439236111112,89.8284837962963,84.78125578703704,92.00054213008956,85.83277860531277,83.48466317513315,6.790976414796375," 
",
B-t4bU3-lHA,https://i.ytimg.com/vi/B-t4bU3-lHA/default.jpg,GB,73.49195023148148,55.07769675925926,61.20483796296296,81.06773262628354,72.25463392011,72.6227637012782,6.50089974737668," 
",
ifkRhaEDzzo,https://i.ytimg.com/vi/ifkRhaEDzzo/default.jpg,GB,107.26554398148149,87.05355324074074,61.14463541666667,92.6801912108536,82.31734924196763,67.83956701356715,6.83445551868055," 
",
Ddt0k3yU9Q8,https://i.ytimg.com/vi/Ddt0k3yU9Q8/default.jpg,GB,48.66252893518519,52.93565972222222,37.254328703703706,48.06037263356464,59.40539059788957,49.58518091572053,6.216864997120348,"70 QUESTIONS BOUT.
aT OU

~

 
",question bout
hdyD3afxyxc,https://i.ytimg.com/vi/hdyD3afxyxc/default.jpg,GB,84.6184375,94.13251157407409,114.776875,69.01597079568614,73.68018218104699,80.03684348329786,6.799148443203984," 
",
HL1LiSiBPMo,https://i.ytimg.com/vi/HL1LiSiBPMo/default.jpg,GB,28.405341435185186,43.71796875,108.32297453703704,62.66969184434128,67.67585033669542,92.95143304452318,5.781282339984645," 
",
hW9ScsV6QJ0,https://i.ytimg.com/vi/hW9ScsV6QJ0/default.jpg,GB,2.1158449074074075,18.80478587962963,26.893096064814817,7.771901183952241,53.28644020518638,72.9398605240409,1.990021362011274,"Tame
",tame
dqkEniTFTH0,https://i.ytimg.com/vi/dqkEniTFTH0/default.jpg,GB,60.662395833333335,60.662395833333335,60.662395833333335,45.84348112710876,45.84348112710876,45.84348112710876,6.619609834332852," 
",
u_OO9taOvG8,https://i.ytimg.com/vi/u_OO9taOvG8/default.jpg,GB,11.122621527777778,6.599513888888889,7.236649305555556,40.8226583815863,33.29215831567672,33.85859788947538,1.9789578312695897,"ORIGINAL MOTION PICTURE SOUNDTRACK

ra SyIP ANC

E—E LAS.T in i)

VV AIS)

1 YT TRR ENTS

 
",original motion picture last
OQ8v_KUS0Qg,https://i.ytimg.com/vi/OQ8v_KUS0Qg/default.jpg,GB,,,,,,,,,
B1tEq5RU-Wo,https://i.ytimg.com/vi/B1tEq5RU-Wo/default.jpg,GB,67.21337962962963,63.94912037037037,57.83387731481481,60.8728186290189,61.09447282973796,62.89196605282327,6.573929187146121,"     

‘THE ONLY PROBLEM IS IT Mi
Se a eT fered cele a

Le z _
",the problem
YJ1aeCE6pd4,https://i.ytimg.com/vi/YJ1aeCE6pd4/default.jpg,GB,104.07820601851851,109.07663773148148,102.91822916666666,49.85203158148635,62.6424574657877,62.03321105811512,6.880074283745204," 
",
k6fEpn_lzmw,https://i.ytimg.com/vi/k6fEpn_lzmw/default.jpg,GB,33.97303240740741,22.802685185185187,20.826203703703705,62.25543104050568,48.029005773225386,44.365613805768106,4.400019463560181,"LAST _-

re ""4 hh rs,
me ere oes
",last ere oes
MFWF9dU5Zc0,https://i.ytimg.com/vi/MFWF9dU5Zc0/default.jpg,GB,64.21774305555556,64.02276620370371,53.622008101851854,73.57587853897348,69.87750991143703,65.36540435316049,6.48092618998917," 

‘ i : c Fo
a Tae

 
",tae
l_lblj8Cq0o,https://i.ytimg.com/vi/l_lblj8Cq0o/default.jpg,GB,99.86499421296296,76.54619791666667,53.53185763888889,88.83525304918217,68.47725457062418,51.72587336947155,6.74492189758777," 
",
X8sSXU-J8fI,https://i.ytimg.com/vi/X8sSXU-J8fI/default.jpg,GB,74.48456018518519,49.13199074074074,76.8120775462963,71.07147129786338,58.29494667306041,72.91507127592475,6.736128000933375," 
",
L9hwGZFPSmw,https://i.ytimg.com/vi/L9hwGZFPSmw/default.jpg,GB,67.90483796296296,52.09167824074074,52.14548032407407,90.679995099853,87.39632785700181,87.09371076429572,5.420611465592021," 

Sa
",
KdBGLKvISJQ,https://i.ytimg.com/vi/KdBGLKvISJQ/default.jpg,GB,,,,,,,,,
C4ZN-2MrgBA,https://i.ytimg.com/vi/C4ZN-2MrgBA/default.jpg,GB,55.58219907407408,46.84471064814815,71.25282986111111,70.4432685798932,58.4397221783411,66.09657063703672,6.553740283367748," 
",
fupYIggOq38,https://i.ytimg.com/vi/fupYIggOq38/default.jpg,GB,11.345190972222222,5.424415509259259,5.286527777777778,33.58226103742904,18.526989632820463,17.538907383382657,2.691293502687458,"mac aaa
Cuts:

OFFICIAL TRAILER
",mac cut official trailer
KMTJrFPie6w,https://i.ytimg.com/vi/KMTJrFPie6w/default.jpg,GB,,,,,,,,,
NBkC83-vh9A,https://i.ytimg.com/vi/NBkC83-vh9A/default.jpg,GB,,,,,,,,,
y-CvcTfcllk,https://i.ytimg.com/vi/y-CvcTfcllk/default.jpg,GB,43.93753472222223,29.089936342592598,42.77939814814815,54.23113000404933,36.007346962746546,48.699887625413126,5.232069637906023," 
",
MJGkm0UwNRk,https://i.ytimg.com/vi/MJGkm0UwNRk/default.jpg,GB,40.101961805555554,36.20844907407408,32.25107638888889,52.4299484439488,46.83678316574477,47.54986252270098,5.94285441457582," 
",
4pq_VGpPooM,https://i.ytimg.com/vi/4pq_VGpPooM/default.jpg,GB,85.42653935185186,74.20824652777777,56.75658564814815,67.18403912238216,60.1260138538162,48.14940047035699,6.371875219796841," 
",
aP0izmLk-Q8,https://i.ytimg.com/vi/aP0izmLk-Q8/default.jpg,GB,20.337233796296296,25.995596064814816,33.19387152777778,41.48251640009847,41.95689860508627,44.8433031891406,5.434150751351064," 
",
QfmgAmtGXwo,https://i.ytimg.com/vi/QfmgAmtGXwo/default.jpg,GB,97.08260995370372,72.94979745370371,81.76402199074074,83.29953702683417,70.81284497364406,80.03228871417107,6.859331818902498,"ahaa

 
",
TPQqpxfm6BI,https://i.ytimg.com/vi/TPQqpxfm6BI/default.jpg,GB,65.08289930555556,50.51643518518519,49.68766782407408,70.4662956876286,63.92536715213952,62.40779041057572,6.269794631063392," 
",
0gLsukihjVg,https://i.ytimg.com/vi/0gLsukihjVg/default.jpg,GB,71.26747685185185,67.80747685185185,65.82199652777778,84.14823929251702,80.52296684469931,74.88440033243035,6.529106713125086,"     

P ¥, wg
ae YT
",
mO5vP_iNUMI,https://i.ytimg.com/vi/mO5vP_iNUMI/default.jpg,GB,25.307853009259254,24.04974537037037,20.653194444444445,42.83620262656419,40.35604104149581,36.719258734610285,4.370027729479246," 
",
ao7JzzfIqVE,https://i.ytimg.com/vi/ao7JzzfIqVE/default.jpg,GB,92.30391782407408,49.942395833333336,40.55418981481481,85.24148350480931,55.12506816405021,45.763014653979134,6.610677525234968," 
",
WS7f5xpGYn8,https://i.ytimg.com/vi/WS7f5xpGYn8/default.jpg,GB,141.98245949074075,125.49388310185184,108.24777777777778,87.06615553049731,80.02371463952343,74.71658197734848,6.506725796190918," 

 
",
P2z7Jwu5OfQ,https://i.ytimg.com/vi/P2z7Jwu5OfQ/default.jpg,GB,68.30152777777778,57.11270833333333,59.05337384259259,77.25272353754369,70.91605810275196,69.8966582884526,6.4841390322814,"  
  

a
REBEL WILSON
",rebel
E60w-0q8Y0Y,https://i.ytimg.com/vi/E60w-0q8Y0Y/default.jpg,GB,107.00539351851852,101.23829282407408,100.73336805555556,98.49880753921612,93.98243897523255,93.25519401433536,6.6407548827719625,"hy. Hn MS ai mn 1
> te PAU TY THE A

~

Oey

 
",pau
RHUxyXZBXY8,https://i.ytimg.com/vi/RHUxyXZBXY8/default.jpg,GB,,,,,,,,,
h1-AXcb5j18,https://i.ytimg.com/vi/h1-AXcb5j18/default.jpg,GB,105.07344907407408,107.8441261574074,101.98024305555556,89.70558182629513,89.4644661814873,91.00647408250602,6.7832053096116205," 
",
lwzfPL-rJqA,https://i.ytimg.com/vi/lwzfPL-rJqA/default.jpg,GB,,,,,,,,,
szaJ5aW-LUs,https://i.ytimg.com/vi/szaJ5aW-LUs/default.jpg,GB,112.89516782407408,134.91944444444445,134.65826967592594,71.5524326965479,88.4805384631899,86.19590310617326,5.8559705635493815," 

PAN AT THE 10
FEELS LIME CHRISTMAS

   
",pan feel lime
ydPYNo8o-lI,https://i.ytimg.com/vi/ydPYNo8o-lI/default.jpg,GB,95.14869791666666,105.5993287037037,111.11641782407408,87.52813424037127,92.99238653377432,100.54974541092486,6.779488536394795,"\\ {|
INAGINE DRAGONS + KHALID

THUNDER/YOUNG/DUMB & BROKE
EDLE

 
",dragon break
LPsRp7uUXUk,https://i.ytimg.com/vi/LPsRp7uUXUk/default.jpg,GB,26.29539930555556,22.462453703703705,11.16160300925926,71.53174769220142,61.88555448699916,28.99586958096543,3.2818705113853097,"GENDER
VANES)
",gender vane
RlSzahonkTk,https://i.ytimg.com/vi/RlSzahonkTk/default.jpg,GB,72.97977430555555,71.61630208333334,73.7447511574074,76.9120602595966,76.57540993491538,77.12855298028197,6.599942754363641," 
",
jyTqvjvj8sM,https://i.ytimg.com/vi/jyTqvjvj8sM/default.jpg,GB,85.96173611111111,81.06350694444444,79.03141782407407,83.96728856975525,79.14359682410027,77.91691556822927,6.668094294971627," 
",
INRXOIgmNUU,https://i.ytimg.com/vi/INRXOIgmNUU/default.jpg,GB,104.78288194444444,79.14425925925926,70.1339699074074,76.56821645949567,67.64177754096048,60.23722656378143,6.824283253758058," 
",
7HJw7_fmwjY,https://i.ytimg.com/vi/7HJw7_fmwjY/default.jpg,GB,,,,,,,,,
M0X3jVSVzao,https://i.ytimg.com/vi/M0X3jVSVzao/default.jpg,GB,48.40917824074074,50.45747106481482,52.514658564814816,55.253056237916354,57.82851502173183,55.53077688055017,6.34058614268693," 
",
Bzu4G8uZs-4,https://i.ytimg.com/vi/Bzu4G8uZs-4/default.jpg,GB,56.62404513888889,11.679525462962962,16.860868055555557,47.72447659264468,31.074668210717466,30.725850290889117,5.670290298601663," 
",
4OiHwMtKwis,https://i.ytimg.com/vi/4OiHwMtKwis/default.jpg,GB,45.49202546296296,48.20641782407407,51.22958333333333,50.45901647691775,54.3635673529359,57.70342267365516,6.183593929826062," 
",
JRAOdRq-1lw,https://i.ytimg.com/vi/JRAOdRq-1lw/default.jpg,GB,88.17956597222222,90.25398726851851,91.6923900462963,89.78520391945021,88.97013048744421,88.11063292371126,6.828230058177375," 
",
EENwBr3Mp2o,https://i.ytimg.com/vi/EENwBr3Mp2o/default.jpg,GB,99.37112268518518,71.17685185185185,83.60887152777778,75.94159030678819,62.84134699705542,70.92251142023574,6.765418916012152," 
",
GLZZn7lCtcI,https://i.ytimg.com/vi/GLZZn7lCtcI/default.jpg,GB,72.45040509259259,49.773778935185184,54.33644675925926,84.40471983338203,60.32888602935646,60.03638536312226,6.504624454942444," 
",
FntZKz9fXp8,https://i.ytimg.com/vi/FntZKz9fXp8/default.jpg,GB,70.01605324074075,36.978541666666665,33.962216435185184,73.37598457713909,58.52814505923254,56.85101541038578,6.117083761363844," 
",
d5w7iCkHvaU,https://i.ytimg.com/vi/d5w7iCkHvaU/default.jpg,GB,,,,,,,,,
nuKhpdLgR2U,https://i.ytimg.com/vi/nuKhpdLgR2U/default.jpg,GB,73.36898148148148,59.59420138888889,39.63244791666666,90.630900949062,76.84670589630774,66.76078316042765,5.927863323007417," 
",
T3E6AKDbI2Y,https://i.ytimg.com/vi/T3E6AKDbI2Y/default.jpg,GB,56.81170138888889,44.212100694444445,42.51778935185185,86.18089579813926,56.65461275481955,51.35732221064862,5.749736676999309," 
",
iiWm8AxvWtw,https://i.ytimg.com/vi/iiWm8AxvWtw/default.jpg,GB,107.19170717592591,92.9419675925926,79.09635416666667,93.8589899894152,86.09922241138871,78.90027591813066,6.759008128870327," 
",
wVy6mbSbbiA,https://i.ytimg.com/vi/wVy6mbSbbiA/default.jpg,GB,60.28367476851852,44.42185763888889,41.77942708333333,70.06824771362129,53.86833919699002,50.30111240253147,6.157247327654364,"i} = 1am ""Fi
anéd_ast Jedi iF
|

ete ai @.!
. ie

Cy siny (u8 a
",
oky9_tJyvpI,https://i.ytimg.com/vi/oky9_tJyvpI/default.jpg,GB,59.47798032407408,52.17389467592593,54.46758680555556,77.55156924553904,66.69882859791372,66.82724395811036,6.150010144575999," 
",
XcSMdhfKga4,https://i.ytimg.com/vi/XcSMdhfKga4/default.jpg,GB,81.81389467592592,92.29474537037036,102.0828414351852,79.9103056948296,77.97998096125123,80.44293803473516,6.831437159925077," 
",
8LPVjHxXvJM,https://i.ytimg.com/vi/8LPVjHxXvJM/default.jpg,GB,62.098252314814815,54.28358796296296,55.30367476851852,74.49425662490998,69.85616261417799,68.63022654600954,6.326279161298081," 
",
ItL6vcUrpUs,https://i.ytimg.com/vi/ItL6vcUrpUs/default.jpg,GB,52.5456712962963,66.99230902777778,66.47640046296296,63.94018678341397,65.2359436034584,61.55171821181575,6.140174407848791," 
",
oqvGFqR2h4w,https://i.ytimg.com/vi/oqvGFqR2h4w/default.jpg,GB,68.73186342592592,66.85116319444444,71.40922453703703,72.43544700215509,65.70523257085001,64.81836204678743,6.577682363491611,"    

ACLOSER LOOK

REPUBLICANS PASS THEIR TAX
PLAN: ACLOSERLOOK
",look republican tax plan
hH-wCe5oAv8,https://i.ytimg.com/vi/hH-wCe5oAv8/default.jpg,GB,31.95852430555556,25.318350694444444,37.530850694444446,57.70284248559532,52.0181281952102,53.33176644478034,5.493335734816368,"  
 
 

aa aD

| STAND UP
COMEDY S'
",stand comedy
Ymt4lpzv62g,https://i.ytimg.com/vi/Ymt4lpzv62g/default.jpg,GB,98.78954282407408,81.71354166666667,77.72125578703704,75.35940303378125,59.13866983896165,53.508871642810725,6.243180525056732," 
",
alRtHXnZMOI,https://i.ytimg.com/vi/alRtHXnZMOI/default.jpg,GB,,,,,,,,,
8HvwNOSnveE,https://i.ytimg.com/vi/8HvwNOSnveE/default.jpg,GB,103.34204282407408,79.18126736111111,74.56967592592592,102.34322932604933,93.09234597654849,90.20485543395226,6.370301430654217,"EXTINCTION BY
GAMMA-RAY BURST

=o

 
",extinction burst
CYebJBcLZHA,https://i.ytimg.com/vi/CYebJBcLZHA/default.jpg,GB,47.70228587962963,25.18665509259259,50.65031828703704,65.10793767284152,41.80499867850091,53.91884384460776,5.701696758720998,"See en

a ck ae
",see
cntsqw7XOF0,https://i.ytimg.com/vi/cntsqw7XOF0/default.jpg,GB,188.04572337962964,187.9723726851852,188.89061342592592,109.18000400231485,109.05593870491472,109.4358992992154,2.8190388944474263," 

 
",
pNpsjMnO7mU,https://i.ytimg.com/vi/pNpsjMnO7mU/default.jpg,GB,67.75395833333333,70.1133738425926,91.57853587962964,56.11119567992302,55.77545133485455,74.55080079550557,6.633280981206148," 
",
UTNnhZqTY5c,https://i.ytimg.com/vi/UTNnhZqTY5c/default.jpg,GB,109.27773148148148,99.90327546296297,90.94924768518518,89.95811992118995,87.91369483349551,84.84203618940741,6.772504623468035," 
",
2pVHOaT9CZ4,https://i.ytimg.com/vi/2pVHOaT9CZ4/default.jpg,GB,134.49255787037038,107.9019675925926,105.45320601851851,99.8523464443454,102.94389100484987,101.8328776136987,6.195478856696817," 
",
tNoMQSvNAWE,https://i.ytimg.com/vi/tNoMQSvNAWE/default.jpg,GB,,,,,,,,,
NgVF0DMX3d4,https://i.ytimg.com/vi/NgVF0DMX3d4/default.jpg,GB,106.54757523148147,96.03585648148147,57.11016782407408,80.36847897355963,74.08767047021395,56.65725880522368,6.711606921442178," 
",
G5V0rsKkMDo,https://i.ytimg.com/vi/G5V0rsKkMDo/default.jpg,GB,66.11547453703703,66.11547453703703,66.11547453703703,79.53801756004962,79.53801756004962,79.53801756004962,4.610015794270871," 
",
ox7RsX1Ee34,https://i.ytimg.com/vi/ox7RsX1Ee34/default.jpg,GB,83.41833333333334,77.28195601851851,64.71523148148148,88.74575164333066,85.6280182807112,75.28086826545989,5.714274859571626," 
",
cMD63TwzB1o,https://i.ytimg.com/vi/cMD63TwzB1o/default.jpg,GB,54.72765625,58.908171296296295,65.68354166666667,56.661503963746206,60.79663480488852,66.86436107799524,4.290415702242253," 

vevo
",
Q4nc8Ky94IA,https://i.ytimg.com/vi/Q4nc8Ky94IA/default.jpg,GB,93.53793981481482,89.12973958333333,62.839751157407406,92.02737349615272,86.66831116119131,71.82385134755553,6.6177421245496," 
",
diOhJMLSCNw,https://i.ytimg.com/vi/diOhJMLSCNw/default.jpg,GB,53.044895833333335,60.4674537037037,66.80094907407407,73.63773272662864,72.22960997041643,72.77533817388182,6.3792521758689285,"Pm tcnieeh ne
SS i) ne
==) ""Keep diversity out of my Wi

 
",keep diversity
ZvdPvq4dX78,https://i.ytimg.com/vi/ZvdPvq4dX78/default.jpg,GB,79.92137152777778,69.25622106481481,58.33700810185185,83.88341628156734,79.47688389807035,76.42421503872174,6.609454725444042,"ee J D
LN
a | f ies

€ SS @ [

DESUS & MERO

   
",mero
XdE5Psqh57I,https://i.ytimg.com/vi/XdE5Psqh57I/default.jpg,GB,12.502997685185186,11.057065972222222,12.997702546296296,23.24907759608234,22.17605276848995,23.424867100088974,3.4915949174105143,"ea
Perm

 
",perm
3ATQvgkXT9E,https://i.ytimg.com/vi/3ATQvgkXT9E/default.jpg,GB,46.04444444444445,53.68365162037037,66.08981481481482,51.62775083841528,49.646622645818624,53.06125020743381,6.42550110306574," 
",
94oSf_56ilU,https://i.ytimg.com/vi/94oSf_56ilU/default.jpg,GB,,,,,,,,,
tLOl3s0uIM4,https://i.ytimg.com/vi/tLOl3s0uIM4/default.jpg,GB,66.25841435185185,56.28297453703704,50.88017939814815,70.71940751550704,65.3371488181352,64.85891223287726,5.566121567487839," 
",
7keZTcdouoY,https://i.ytimg.com/vi/7keZTcdouoY/default.jpg,GB,104.47087962962964,90.77872685185186,84.09717013888888,90.0640100775618,89.99101856549724,89.69507731627371,6.678769498253221,"| Neva

 
",
nVy68X3cubA,https://i.ytimg.com/vi/nVy68X3cubA/default.jpg,GB,,,,,,,,,
GRwmtpr79qE,https://i.ytimg.com/vi/GRwmtpr79qE/default.jpg,GB,116.23572916666669,104.3421238425926,90.93778935185183,98.11997763186012,94.97332925380336,88.30457187795191,6.582335024644529," 
",
ebzooSdAbGE,https://i.ytimg.com/vi/ebzooSdAbGE/default.jpg,GB,,,,,,,,,
5QpnRjXtm1A,https://i.ytimg.com/vi/5QpnRjXtm1A/default.jpg,GB,66.53101273148148,57.9089525462963,48.17809027777778,85.21923829317339,75.80111550612448,63.906073448976215,5.389862693830703," 
",
AN3vM-T-lm0,https://i.ytimg.com/vi/AN3vM-T-lm0/default.jpg,GB,51.81862268518518,48.79986689814815,51.44743055555556,65.1282376955201,62.56379548719633,63.8985646565045,6.32570649837674," 
",
jbeEE0RaEeA,https://i.ytimg.com/vi/jbeEE0RaEeA/default.jpg,GB,74.63797453703704,72.86630208333334,64.10226273148149,86.013089901059,83.02645489043374,74.96559418827749,3.44271554124447,"do 8 a te) )
STAR WARS:
THE LAST JEDI
",star war the last
3mUtNE82ZV4,https://i.ytimg.com/vi/3mUtNE82ZV4/default.jpg,GB,58.16905671296296,65.55824652777778,67.22207754629629,58.49959066935533,62.54456076978795,62.05640862722481,6.657353815911455," 
",
GRkHQ3RCW34,https://i.ytimg.com/vi/GRkHQ3RCW34/default.jpg,GB,64.23736689814815,46.78725694444445,47.30557291666667,72.8308985625549,60.80455727031133,59.00198834507001,6.101240999064959,"Di

5
a
os
3
Gy
°

 
",
zwrlJwed2mQ,https://i.ytimg.com/vi/zwrlJwed2mQ/default.jpg,GB,26.298038194444445,31.346215277777777,40.26052662037037,45.49725239298982,52.53534300453903,59.291768190805264,5.021317755086368," 
",
Ff7wbSwTuEk,https://i.ytimg.com/vi/Ff7wbSwTuEk/default.jpg,GB,28.123506944444443,23.60943287037037,21.65864583333333,47.05737534897367,42.100352624582655,36.27243661359133,4.573217996412125," 
",
LmOPXhFensg,https://i.ytimg.com/vi/LmOPXhFensg/default.jpg,GB,37.90892939814815,36.14379050925926,42.70540509259259,68.07078822534432,66.70691789381601,68.78037844624417,5.544196893133428," 
",
bi1wcqsFoCs,https://i.ytimg.com/vi/bi1wcqsFoCs/default.jpg,GB,79.88408564814814,45.66641203703704,40.48671875,87.6180408896532,62.82567282435488,59.02030241153923,6.126534369204324," 
",
zi_6oaQyckM,https://i.ytimg.com/vi/zi_6oaQyckM/default.jpg,GB,71.29956018518519,58.03517939814815,72.01652199074074,61.53429098804655,56.089691171339965,69.45699583080955,6.428114416306451," 
",
dCROpIx2s0g,https://i.ytimg.com/vi/dCROpIx2s0g/default.jpg,GB,118.09788773148148,106.2336863425926,92.29416666666668,59.89722550213028,51.40745801022659,45.65461360859302,7.644610097764932," 
",
t6Bi_0q_17Y,https://i.ytimg.com/vi/t6Bi_0q_17Y/default.jpg,GB,16.9496875,15.56929976851852,15.220462962962962,38.98651436056673,37.44745934546417,35.498343828998024,4.022743230404351," 
",
k_JTFUEp7mw,https://i.ytimg.com/vi/k_JTFUEp7mw/default.jpg,GB,52.90997106481481,31.199322916666667,18.488703703703703,62.51885254644348,35.49977941710226,22.66260558360756,5.739692993724431,"h

y

 
",
xa2LxGIQ1DQ,https://i.ytimg.com/vi/xa2LxGIQ1DQ/default.jpg,GB,,,,,,,,,
DD2snaPATbI,https://i.ytimg.com/vi/DD2snaPATbI/default.jpg,GB,62.20013888888889,61.02189814814815,66.19442708333334,71.24934349907507,64.49551947260889,62.87426325105826,6.500281320426245," 
",
2cosj7UeQoY,https://i.ytimg.com/vi/2cosj7UeQoY/default.jpg,GB,,,,,,,,,
0gv90B5DIPo,https://i.ytimg.com/vi/0gv90B5DIPo/default.jpg,GB,90.53605324074074,88.3303125,91.02763888888887,89.66652866137643,84.0903408193135,83.90562027302418,6.771204801817704," 
",
Ei6AtHXJ9dg,https://i.ytimg.com/vi/Ei6AtHXJ9dg/default.jpg,GB,70.9174363425926,76.38494212962964,53.74506944444445,58.73910424302261,61.72766532744937,43.89100542975479,6.516816738867531," 
",
bwi9BNyKTcU,https://i.ytimg.com/vi/bwi9BNyKTcU/default.jpg,GB,58.70276041666666,48.05646990740741,49.83384837962963,85.22770351289756,74.34141884923906,76.00802134743401,5.337067610732024," 
",
Ku-WC1EaPXI,https://i.ytimg.com/vi/Ku-WC1EaPXI/default.jpg,GB,61.13748842592592,58.71303819444445,66.98065393518519,66.65838158373991,66.92911376839811,69.11747549316925,6.551867719499016," 
",
bUMWiiOlee4,https://i.ytimg.com/vi/bUMWiiOlee4/default.jpg,GB,57.98577546296296,49.35666087962963,45.57253472222222,84.9897827137055,61.139989056042005,51.31582047330217,5.506883017466104," 

Monsees
",
yJqsPBWbtjk,https://i.ytimg.com/vi/yJqsPBWbtjk/default.jpg,GB,57.49834490740741,36.0948900462963,32.63974537037037,49.29031987963539,32.26691964719784,28.95562251788225,6.0095589759133965," 
",
XvondF0gfro,https://i.ytimg.com/vi/XvondF0gfro/default.jpg,GB,96.01442129629628,41.97645254629629,30.49894675925926,76.43468420444174,66.44298922416256,53.370123476586,6.251032547998201,"TOP TEN

 
",top ten
