,0,1
0,"[['holster', 0.20296104], ['muzzle', 0.16567755], ['hook', 0.07837269], ['scabbard', 0.06491586], ['knee pad', 0.03159644]]",l0rAEPJoWeE
1,"[['book jacket', 0.2739497], ['web site', 0.11999513], ['theater curtain', 0.0994669], ['perfume', 0.0992059], ['pick', 0.014239843]]",caCdf94Blfw
2,"[['television', 0.32653284], ['scoreboard', 0.16156395], ['comic book', 0.15050808], ['monitor', 0.040056754], ['web site', 0.037699737]]",Wk6Z7HLpx8s
3,"[['prison', 0.33562848], ['torch', 0.048154604], ['television', 0.045700915], ['web site', 0.03229429], ['barbershop', 0.031492732]]",JZoO1Ftj-bM
4,"[['traffic light', 0.20898284], ['street sign', 0.16144139], ['monitor', 0.09161177], ['television', 0.06252885], ['snowplow', 0.046092033]]",_fVUX6-7VKE
5,"[['crate', 0.6517609], ['carton', 0.18100315], ['park bench', 0.013391828], ['barrow', 0.01086995], ['moving van', 0.010856363]]",VRJmcxCrAOA
6,"[['wig', 0.7582163], ['television', 0.028168691], ['hair spray', 0.009727114], ['monitor', 0.0085408455], ['screen', 0.0069888067]]",e2ExvdtmIyU
7,"[['Windsor tie', 0.8903429], ['suit', 0.022920683], ['television', 0.010276088], ['academic gown', 0.006750839], ['web site', 0.0016412379]]",eUgrVCDUCtE
8,"[['table lamp', 0.36124358], ['lampshade', 0.19524834], ['window shade', 0.032085788], ['tobacco shop', 0.023731587], ['wall clock', 0.019034117]]",Lj6Y6JCu-l4
9,"[['tobacco shop', 0.41478896], ['bookshop', 0.13640592], ['organ', 0.07215328], ['television', 0.067629606], ['library', 0.02863007]]",NkgW3SLLZgU
10,"[['fur coat', 0.30044973], ['television', 0.10451422], ['comic book', 0.09335279], ['web site', 0.074750446], ['book jacket', 0.041286193]]",K0u_kAWLJOA
11,"[['fur coat', 0.3496721], ['hair spray', 0.08846696], ['lipstick', 0.057006408], ['stole', 0.057001244], ['wig', 0.054954723]]",uGwcNjWrgaU
12,"[['theater curtain', 0.6163757], ['home theater', 0.087476656], ['stage', 0.040375493], ['television', 0.030162646], ['comic book', 0.019776799]]",phCIKfJY7SU
13,"[['television', 0.58729416], ['monitor', 0.09922047], ['scoreboard', 0.04621872], ['web site', 0.046082698], ['jersey', 0.033173054]]",lk8lozFBXpo
14,"[['ping-pong ball', 0.51906365], ['television', 0.16472872], ['monitor', 0.026668254], ['scoreboard', 0.02519029], ['racket', 0.014582788]]",AKmlFyQaiXo
15,"[['envelope', 0.33589312], ['jigsaw puzzle', 0.22804287], ['web site', 0.08988288], ['book jacket', 0.03306977], ['handkerchief', 0.025063954]]",KpL6X856Y2E
16,"[['abaya', 0.2166837], ['web site', 0.10348719], ['perfume', 0.04613528], ['television', 0.041704584], ['suit', 0.03877224]]",dAyg7C2-mjQ
17,"[['book jacket', 0.1033053], ['fountain', 0.09517175], ['monitor', 0.09431236], ['drilling platform', 0.0864384], ['comic book', 0.0606866]]",IvAvHjYoLUU
18,"[['sweatshirt', 0.48514453], ['cloak', 0.28973308], ['abaya', 0.015627027], ['revolver', 0.008186501], ['bulletproof vest', 0.00797387]]",vCWrArYJntc
19,"[['mushroom', 0.23088302], ['bolete', 0.10498846], ['ice cream', 0.075533226], ['sombrero', 0.03306349], ['plate', 0.024262358]]",bqPARIKHbN8
20,"[['lotion', 0.7669492], ['hair spray', 0.0728823], ['perfume', 0.03417539], ['face powder', 0.018903976], ['sunscreen', 0.016504249]]",d3h_uD-5d7A
21,"[['television', 0.4575548], ['suit', 0.15748245], ['monitor', 0.07544868], ['stage', 0.05995171], ['Windsor tie', 0.04364559]]",J41qe-TM1DY
22,"[['poncho', 0.38751942], ['television', 0.04941662], ['web site', 0.038489167], ['perfume', 0.032560833], ['pajama', 0.021790046]]",rWHrWuDnReM
23,"[['television', 0.8942539], ['screen', 0.034727532], ['monitor', 0.020215325], ['tench', 0.012389529], ['home theater', 0.0055802376]]",e89IWTGdIuQ
24,"[['racket', 0.5219483], ['sunglass', 0.071647525], ['torch', 0.05544507], ['tennis ball', 0.0547567], ['lab coat', 0.03891484]]",EsdjC5dsOTM
