,0,1
0,"[['trolleybus', 0.8783082], ['passenger car', 0.017410507], ['recreational vehicle', 0.0091014765], ['trailer truck', 0.0072518634], ['minibus', 0.0054080165]]",3oXhLdeuxDw
1,"[['television', 0.5896251], ['monitor', 0.12987857], ['web site', 0.061973475], ['screen', 0.05115497], ['home theater', 0.006490529]]",aVpvVq_yZLM
2,"[['mashed potato', 0.5871994], ['plate', 0.17187013], ['dough', 0.05325972], ['mixing bowl', 0.03757886], [""potter's wheel"", 0.02749985]]",luZEZgZNFAg
3,"[['comic book', 0.13715912], ['neck brace', 0.121681206], ['web site', 0.0757167], ['book jacket', 0.07155296], ['bulletproof vest', 0.047475256]]",zOgle88sKro
4,"[['comic book', 0.9812604], ['book jacket', 0.00076275767], ['web site', 0.00037492637], ['slot', 0.00021722408], ['coffee mug', 0.00021268945]]",YkLzdHTv3G0
5,"[['syringe', 0.97757804], ['screwdriver', 0.0056225536], ['street sign', 0.00069859525], ['power drill', 0.0006278899], ['mousetrap', 0.0005499906]]",FZ_jNGKCIWs
6,"[['space shuttle', 0.90823907], ['web site', 0.020443926], ['monitor', 0.004018593], ['television', 0.0039534112], ['screen', 0.002774066]]",G_UHknhNbAQ
7,"[['seat belt', 0.2540471], ['car mirror', 0.14746185], ['crash helmet', 0.061059866], ['limousine', 0.048448555], ['neck brace', 0.04372108]]",iBy6XRHPODQ
8,"[['stage', 0.14228144], ['wig', 0.11191446], ['maillot', 0.07864045], ['suit', 0.06941853], ['fur coat', 0.03870221]]",dLRZTBtdMUg
9,"[['microphone', 0.4094014], ['neck brace', 0.052983508], ['oboe', 0.046623148], ['sax', 0.04014474], ['wig', 0.033646025]]",vNya04dlC4I
10,"[['sax', 0.27339202], ['stage', 0.04725307], ['lab coat', 0.045033026], ['oboe', 0.03545332], ['Windsor tie', 0.03489886]]",ZkPSbp3zTfo
11,"[['television', 0.4659255], ['suit', 0.26161012], ['Windsor tie', 0.20608091], ['monitor', 0.027719071], ['groom', 0.005541877]]",euaGS3tPRBw
12,"[['sea slug', 0.22067586], ['coral reef', 0.11787283], ['hummingbird', 0.028570516], ['brassiere', 0.021653961], ['hair slide', 0.02153542]]",X_tYrnv_o6A
13,"[['microphone', 0.11248205], ['stage', 0.095973134], ['gong', 0.09437354], ['theater curtain', 0.07445494], ['torch', 0.05480722]]",FaJmopuuhZE
