,0,1
0,"[['beaker', 0.5920402], ['syringe', 0.14294304], ['picket fence', 0.038862914], ['candle', 0.013411075], ['lab coat', 0.008612819]]",n1WpP7iowLc
1,"[['torch', 0.7650733], ['television', 0.06369838], ['monitor', 0.06013152], ['scoreboard', 0.015756525], ['football helmet', 0.012205605]]",PUTEiSjKwJU
2,"[['television', 0.68068546], ['laptop', 0.03912144], ['web site', 0.03409154], ['monitor', 0.028927766], ['home theater', 0.017699586]]",AumaWl0TNBo
3,"[['comic book', 0.42464402], ['torch', 0.10740016], ['stage', 0.07067861], ['volcano', 0.06141034], ['mask', 0.052156594]]",2Vv-BfVoq4g
4,"[['carton', 0.2180124], ['book jacket', 0.19723128], ['binder', 0.07590102], ['web site', 0.04391628], ['birdhouse', 0.036198888]]",LMCuKltaY3M
5,"[['maillot', 0.23534375], ['television', 0.11872601], ['brassiere', 0.08820844], ['miniskirt', 0.04245988], ['monitor', 0.037790556]]",9t9u_yPEidY
6,"[['diaper', 0.41388223], ['swimming trunks', 0.23182958], ['horizontal bar', 0.06750662], ['parallel bars', 0.03572791], ['television', 0.014891065]]",ONQ-fAp5X64
7,"[['barracouta', 0.33118117], ['tench', 0.22636594], ['sturgeon', 0.079990536], ['coho', 0.07097011], ['gar', 0.04019684]]",Dlwf5u2BLAg
8,"[['television', 0.5226324], ['stage', 0.06916901], ['barbershop', 0.043264166], ['theater curtain', 0.022633092], ['spotlight', 0.021858914]]",NVCqz2BDfcQ
9,"[['wig', 0.20688921], ['lipstick', 0.14147699], ['face powder', 0.08759308], ['brassiere', 0.056981657], ['television', 0.046997633]]",MyEqfBkzESU
10,"[['fountain', 0.8792563], ['hook', 0.013000657], ['swimming trunks', 0.008053802], ['nail', 0.0072889393], ['crane', 0.005557913]]",b4vTZx_AtHk
11,"[['llama', 0.20538318], ['Arabian camel', 0.19446383], ['accordion', 0.15443492], ['bow tie', 0.080704816], ['muzzle', 0.015956368]]",BsfhHKx6ajA
12,"[['television', 0.13678496], ['stage', 0.102893256], ['web site', 0.05790392], ['balance beam', 0.03645477], ['torch', 0.031843774]]",DIU3xPdhCBI
13,"[['lipstick', 0.33579352], ['wig', 0.17682506], ['abaya', 0.15239611], ['prison', 0.02636448], ['chain', 0.01856283]]",pz95u3UVpaM
14,"[['wig', 0.61235994], ['lipstick', 0.12499672], ['web site', 0.017290154], ['bikini', 0.016952321], ['maillot', 0.016584804]]",jp9hK-jY6yY
15,"[['microphone', 0.22186351], ['marimba', 0.19441085], ['grand piano', 0.09943052], ['sax', 0.030251445], ['stage', 0.022462629]]",gEHCXl4J9Qo
16,"[['hair slide', 0.39788795], ['abaya', 0.11235506], ['web site', 0.10002444], ['brassiere', 0.07630518], ['hair spray', 0.060072582]]",OWvCCu2t6Ts
17,"[['Windsor tie', 0.51386577], ['suit', 0.1563027], ['monitor', 0.057456344], ['television', 0.028307434], ['bow tie', 0.024498291]]",6p-QzY5bxJ0
18,"[['comic book', 0.26601195], ['web site', 0.110063836], ['television', 0.07603532], ['monitor', 0.041594565], ['laptop', 0.024648737]]",fiusxyygqGk
19,"[['television', 0.27405223], ['car mirror', 0.20307417], ['web site', 0.0775696], ['home theater', 0.046031635], ['seat belt', 0.027278652]]",QOksZ8VogRw
20,"[['wig', 0.7863408], ['television', 0.11331694], ['monitor', 0.012457733], ['feather boa', 0.0062904437], ['home theater', 0.0060698255]]",lo5ERI5nPbM
21,"[['notebook', 0.18931913], ['table lamp', 0.18267594], ['lampshade', 0.093389645], ['web site', 0.06849836], ['screen', 0.042882163]]",Ja_GMU7-sjs
22,"[['comic book', 0.20407438], ['bulletproof vest', 0.09365084], ['Windsor tie', 0.071001045], ['television', 0.06658361], ['neck brace', 0.045999616]]",_6ViZ13mN9I
23,"[['face powder', 0.9666376], ['lipstick', 0.013869816], ['digital clock', 0.0007722605], ['abaya', 0.000650881], ['perfume', 0.0006429021]]",F62QpaPWXDI
24,"[['ear', 0.8040856], ['corn', 0.10340819], ['honeycomb', 0.018270604], ['ice lolly', 0.015620747], ['hand blower', 0.0051821503]]",g5c1bk8weaQ
25,"[['bearskin', 0.25250322], ['torch', 0.13309811], ['steel drum', 0.05385147], ['vestment', 0.04081111], ['cuirass', 0.03214271]]",3qYt_fXdaXY
26,"[['face powder', 0.36768186], ['lipstick', 0.29673448], ['hair spray', 0.09155691], ['web site', 0.026016584], ['monitor', 0.01997542]]",Y5MqpKlKiSM
