,0,1
0,[],3oXhLdeuxDw
1,['Neutral'],aVpvVq_yZLM
2,['Happy'],luZEZgZNFAg
3,"['Neutral', 'Angry']",zOgle88sKro
4,[],YkLzdHTv3G0
5,[],FZ_jNGKCIWs
6,[],G_UHknhNbAQ
7,['Sad'],iBy6XRHPODQ
8,"['Neutral', 'Angry']",dLRZTBtdMUg
9,['Happy'],vNya04dlC4I
10,"['Angry', 'Angry', 'Angry']",ZkPSbp3zTfo
11,"['Angry', 'Happy', 'Neutral']",euaGS3tPRBw
12,[],X_tYrnv_o6A
13,['Neutral'],FaJmopuuhZE
14,"['Sad', 'Neutral']",iatq3Rn4vsg
15,"['Sad', 'Happy', 'Neutral', 'Sad', 'Fear']",TIQqb80eg24
16,['Sad'],f45Va7jMSx4
17,[],qv9Gt38LOKQ
18,[],r4a5ZzHclCs
19,"['Happy', 'Angry']",Kn5UgGQukYQ
20,['Sad'],uLHygq6Mm-0
21,"['Sad', 'Happy']",aD5dCMBeySA
22,"['Happy', 'Happy']",U44YLdW9AL4
23,"['Happy', 'Neutral']",Djxjmq9pvrM
24,[],KQkkgD2p3Ow
25,['Neutral'],caN18WcW5XU
26,['Sad'],j7I-d1B6HwE
27,"['Angry', 'Neutral', 'Neutral', 'Sad', 'Sad', 'Neutral']",VMRIc4ayRlM
28,[],6SjslBAJkJI
29,"['Happy', 'Angry']",WeOwqu6gOPs
30,[],F86S9Uc4mP4
31,"['Angry', 'Fear']",ZvdTNDMru78
32,"['Happy', 'Happy']",Q1EgRiVdT5w
33,['Neutral'],nenhv6uTdmw
34,[],c8DogLWrs90
35,['Fear'],jPkRGHivRD8
36,['Angry'],wPib0uRFmC0
37,['Neutral'],b6fepBtNgVM
38,[],k_YtadXMmD4
39,[],3jtjkXSvuJw
40,['Neutral'],D-dwmYeLLng
41,[],P1-UTlnjeVg
42,[],JYnNlHQzYTY
43,['Happy'],p3MjsrMNCbU
44,"['Happy', 'Happy']",_EvMYEfF_hQ
45,['Happy'],EBt_88nxG4c
46,[],G4BxOhJOmUw
47,"['Happy', 'Happy']",0Rt329xQUjM
48,"['Sad', 'Angry', 'Neutral']",OU9IwxU7N78
49,['Angry'],vkHGedqmIPc
50,[],CxC161GvMPc
51,"['Happy', 'Angry', 'Neutral']",eZQdQ5pV6EE
52,[],4L-BPQVZYXM
53,"['Sad', 'Happy']",6NAISxSPVSQ
54,"['Angry', 'Happy']",G_Pu00NmJfg
55,[],0dSR-9mtuzk
56,['Surprise'],80GNn_eIOhI
57,"['Sad', 'Happy', 'Fear', 'Sad', 'Angry', 'Happy', 'Angry', 'Angry', 'Sad']",OPaybxgucww
58,[],uU3kLBo_ruo
59,['Happy'],bAfn2duIlN8
60,"['Angry', 'Sad', 'Happy', 'Sad', 'Angry', 'Happy', 'Happy']",aZdkR_WhA5Q
61,"['Neutral', 'Sad']",BQC09Mdn24w
62,['Neutral'],EbuCLC_wVlM
63,[],fbL1ZoAQgUU
64,"['Happy', 'Sad', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Angry']",vSRAOvhFF1I
65,['Neutral'],HL3wvhv9QGg
66,[],i2ZHwnKVXK0
67,[],A8QY1IRPGTY
68,"['Happy', 'Happy', 'Happy']",y86ymJNswlE
69,[],kKFNThEiilU
70,[],lJM8qqEy35c
71,[],k3tWCZu42PQ
72,['Fear'],MVes87KrWvs
73,"['Angry', 'Sad']",ajBJamgZ2nc
74,"['Fear', 'Angry', 'Happy', 'Angry', 'Happy', 'Sad']",YcCrw6d3UX4
75,"['Angry', 'Neutral']",XHkAjUVoQME
76,[],Nt4tJHp27u0
77,[],41kp6qN1Crg
78,"['Sad', 'Happy']",7COF8AhH9Z8
79,['Neutral'],k-qUBZWor4I
80,"['Happy', 'Neutral', 'Sad']",FrK2j4cPxSc
