,0,1
0,"['Angry', 'Neutral', 'Sad', 'Sad']",s8UglxtkAIs
1,[],Atx-0_G1KHQ
2,['Fear'],XOxB-WE3R7U
3,['Sad'],tCnbAAgfxH8
4,[],nn8YGPZdCvA
5,[],w8UI8r9Ccwk
6,['Happy'],O22GRZgcerA
7,[],DW7LqkHzSwE
8,['Sad'],hlb3gGNBHFE
9,['Sad'],d99_h30swtM
10,['Neutral'],rU1lSmDbRZU
11,['Happy'],PW-WgdZctW0
12,['Happy'],6tAB3YwWkxY
13,"['Angry', 'Sad']",eMV_WNJkflM
14,"['Neutral', 'Angry']",P7WRXaxu1u4
15,[],TBCD8PVL0Io
16,['Happy'],YHTnun3zpNk
17,['Angry'],wbxblKFtGCg
18,[],RHzylDQ4wKE
19,"['Angry', 'Sad']",MZlakv7Gq3w
20,['Angry'],SwOZ0Dg_IQs
21,['Happy'],7FA21oJ3-hw
22,[],kFjq8PX6F7I
23,"['Happy', 'Fear']",6-Bf9yUay50
24,[],NjCIH1fXT0I
25,[],7HIt7pA4WqY
26,['Neutral'],lRkTgVynmbM
27,"['Sad', 'Angry', 'Angry']",Lo52BObqCds
28,[],425M4M3Opkk
29,['Sad'],5bJ_gb19pKQ
30,"['Neutral', 'Sad']",NrikvhdYrJE
31,['Sad'],fzmM0AB60QQ
32,"['Angry', 'Fear', 'Fear', 'Sad']",7Jz8wZbXuDA
33,['Neutral'],Vvya3yofDY4
34,['Fear'],8O_MwlZ2dEg
35,"['Neutral', 'Neutral']",RQm0nKoODo4
36,"['Happy', 'Happy', 'Happy']",XeLIvgsYdFI
37,[],MTf2X6EHyLQ
38,['Neutral'],aq-phmpUJ_E
39,[],82zGhWVXXxg
40,"['Happy', 'Happy']",4ShwEAGIu-I
41,[],rJfFxDQ-8ok
42,['Angry'],AvFNCNOyZeE
43,"['Neutral', 'Neutral', 'Sad', 'Neutral']",dm6ZSfE5muc
44,[],faYA_upR_a0
45,"['Happy', 'Angry']",KijVBPwHhio
46,"['Surprise', 'Happy']",kNg_RFDYpTw
47,"['Sad', 'Happy']",cZF20bAAFtM
48,['Neutral'],WiQeLGqBfcs
49,"['Happy', 'Neutral']",OBOm_jatVCI
50,"['Sad', 'Sad', 'Surprise']",2TCHVvJ73kM
51,['Happy'],FDbb28N7iI8
52,"['Happy', 'Happy', 'Angry', 'Happy']",VeXoFFxxUyc
53,"['Sad', 'Sad']",GhxqY5E_ASw
54,['Happy'],ahSKGi_21xg
55,['Angry'],IJlXXvSFyUU
56,[],Ek3aeUhHaFY
57,['Sad'],e5D3O4yCmCg
58,['Happy'],RUApBid9vnE
59,"['Sad', 'Neutral']",DJMyDoYkioY
60,[],mF6vwuGWQZU
61,[],ESyJop31cmY
62,"['Sad', 'Angry', 'Happy']",IYhwU5Q5mkA
63,[],FUPQ8Lz_kSk
64,['Happy'],uiZprtMUyCM
65,[],AWgfOND2y68
66,['Happy'],XUIwpXq_jBo
67,['Neutral'],ZqOtqz8bSDk
68,[],VsY00LXLa0k
69,"['Sad', 'Surprise', 'Fear']",WdOGSNQP9b4
70,"['Angry', 'Neutral', 'Angry', 'Angry', 'Fear', 'Angry']",HmBIn9De-Yc
71,"['Angry', 'Angry']",EC5UCCnk59c
72,"['Happy', 'Angry']",VQm_Y7wEzGQ
73,[],V1rt0t21vQw
74,"['Happy', 'Fear', 'Angry', 'Angry', 'Sad']",r_UPEj0er_s
75,[],mMJVmCSuxxo
76,['Sad'],higZGd1fU4Q
77,[],NsFna-Z1MjU
78,['Neutral'],Ph54wQG8ynk
