,0,1
0,"['Angry', 'Happy']",2kyS6SvSYSE
1,"['Neutral', 'Angry']",1ZAPwfrtAFY
2,['Neutral'],puqaWrEC7tY
3,"['Neutral', 'Happy', 'Happy']",d380meD0W0M
4,['Angry'],gHZ1Qz0KiKM
5,"['Angry', 'Neutral', 'Angry']",39idVpFF7NQ
6,[],nc99ccSXST0
7,['Neutral'],jr9QtXwC9vc
8,[],TUmyygCMMGA
9,[],9wRQljFNDW8
10,[],VifQlJit6A0
11,[],5E4ZBSInqUU
12,[],GgVmn66oK_A
13,[],TaTleo4cOs8
14,[],kgaO45SyaO4
15,[],ZAQs-ctOqXQ
16,[],YVfyYrEmzgM
17,[],eNSN6qet1kE
18,[],B5HORANmzHw
19,[],vU14JY3x81A
20,['Fear'],6VhU_T463sU
21,['Angry'],_-aDHxoblr4
22,['Happy'],JBZTZZAcFTw
23,['Angry'],lZ68j2J_GOM
24,[],dRpNZV18N_g
25,['Sad'],fcVjitaM3LY
26,[],qeWvgZLz9yU
27,['Sad'],iIxy3JN3-jc
28,['Sad'],U0hAC8O7RoI
29,"['Happy', 'Angry', 'Angry', 'Fear']",n1WpP7iowLc
30,[],hz7ukDjuq4w
31,['Happy'],p2hJxyF7mok
32,['Angry'],0mlNzVSJrT0
33,"['Fear', 'Sad']",Om_zGhJLZ5U
34,['Neutral'],e_7zHm7GsYc
35,[],zZ9FciUx6gs
36,[],PaJCFHXcWmM
37,[],goP4Z5wyOlM
38,['Neutral'],NZFhMSgbKKM
39,"['Sad', 'Angry', 'Sad', 'Angry']",0tO_l_Ed5Rs
40,"['Happy', 'Happy']",STI2fI7sKMo
41,"['Neutral', 'Neutral']",BWPrk9PUwQE
42,['Sad'],ogYum4kWXgk
43,"['Sad', 'Sad', 'Sad', 'Sad']",sbcbvuitiTc
44,[],zNqCVTs38nU
45,"['Surprise', 'Sad', 'Neutral']",DM-ni_LSOFE
46,"['Happy', 'Happy']",0PpNlNJ6Nng
47,['Neutral'],c-3JxzN2u34
48,"['Sad', 'Angry']",069D0NmW39o
49,['Neutral'],9t9u_yPEidY
50,['Happy'],KODzih-pYlU
51,['Neutral'],8NHA23f7LvU
52,"['Sad', 'Happy', 'Happy']",w0XYVssCKjw
53,[],pjuPpVLXDQg
54,"['Neutral', 'Surprise', 'Happy', 'Angry', 'Neutral']",9xSx-5tmq44
55,['Sad'],4v0nOAzcG2A
56,[],oTObwUiXdYY
57,['Neutral'],1cgK-BIrXes
58,['Angry'],ujyTQNNjjDU
59,[],PABlVzeldaM
60,[],6340tX9M_eM
61,['Happy'],8mhTWqWlQzU
62,"['Neutral', 'Happy', 'Happy', 'Angry', 'Fear', 'Angry', 'Sad']",t4YAyT4ihIQ
63,"['Sad', 'Happy']",MNiweoKXwfg
64,[],2Vv-BfVoq4g
65,"['Happy', 'Happy']",UFYCTJlayS4
66,"['Happy', 'Fear']",abGCYPCk294
67,[],lY_0mkYDZDU
68,['Angry'],k8NxqyGcZA4
69,['Happy'],IE-xepGLVt8
70,"['Sad', 'Happy', 'Angry', 'Angry', 'Happy', 'Neutral']",ObIQ0s02UHg
71,['Neutral'],cOc3tsFWoRs
72,"['Happy', 'Happy', 'Happy']",AJYb0Yom5UQ
73,['Happy'],gLswXiRLdkA
74,"['Neutral', 'Neutral']",MyEqfBkzESU
75,['Neutral'],wJYE0sFOteE
76,['Angry'],L_5_slz4ke4
77,['Neutral'],OKoL852K9uA
78,['Happy'],pa_oUisZZy0
79,['Happy'],fNtLIcyjsnI
80,[],YlvCVbfS9M0
81,"['Happy', 'Neutral', 'Fear']",arJ5h2TY3I4
82,"['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Angry']",-2RVw2_QyxQ
83,"['Sad', 'Angry']",gEHCXl4J9Qo
84,[],b4vTZx_AtHk
85,['Angry'],kOnQocd799Y
86,[],e4FApt6z55c
87,['Neutral'],2XK4omx9uMU
88,[],xfmipNU4Odc
89,['Happy'],jp9hK-jY6yY
90,['Neutral'],RkHuWjiR-LM
91,[],fCTKDn3Q8xQ
92,"['Happy', 'Sad']",DIU3xPdhCBI
93,['Neutral'],wnwF1FHybDQ
94,['Happy'],9oFP-pOMNwE
95,['Neutral'],pz95u3UVpaM
96,['Happy'],g5c1bk8weaQ
97,"['Neutral', 'Neutral']",yuBqWcSKrCk
98,"['Fear', 'Angry']",x9mh-SwSKas
99,[],uiA4B5Y63IQ
100,['Happy'],viyRD5z6ilQ
101,['Angry'],QFfEtKvXMAs
102,"['Fear', 'Sad']",xg9ebVTL9yE
103,[],fbHbTBP_u7U
104,['Sad'],Ja_GMU7-sjs
105,['Angry'],QOksZ8VogRw
106,[],tOFkFZbPdnQ
107,"['Sad', 'Fear']",dW4wpGg64pE
108,"['Neutral', 'Happy']",2VP846QcA_4
