,0,1
0,"[['perfume', 0.37402862], ['face powder', 0.3621212], ['packet', 0.019143634], ['mousetrap', 0.018838277], ['lipstick', 0.016478695]]",4h433p0Irf0
1,"[['ice bear', 0.162468], ['Samoyed', 0.13285446], ['Great Pyrenees', 0.11919941], ['plastic bag', 0.049056593], ['quilt', 0.047869083]]",L2jwc4lcm9U
2,"[['laptop', 0.28302822], ['stethoscope', 0.2614522], ['web site', 0.05561218], ['hand-held computer', 0.03393101], ['monitor', 0.03282358]]",hsS0IPOLT_E
3,"[['envelope', 0.26723808], ['apron', 0.17247082], ['mailbag', 0.08925603], ['wallet', 0.08600425], ['comic book', 0.049626283]]",FhgJp9iTMW8
4,"[['stage', 0.35829595], ['spotlight', 0.31327784], ['theater curtain', 0.05502428], ['electric guitar', 0.04733461], ['fountain', 0.043047167]]",Jqs5EaAaueA
5,"[['television', 0.30480942], ['stage', 0.16755591], ['sax', 0.0909118], ['spotlight', 0.08098268], ['monitor', 0.06357973]]",a9uF6TRXaAQ
6,"[['oscilloscope', 0.71957093], ['jersey', 0.11924649], ['digital clock', 0.04000743], ['pick', 0.016471967], ['lipstick', 0.008893929]]",nK_OAW47Brw
7,"[['microphone', 0.5392728], ['harmonica', 0.123371094], ['stage', 0.10854497], ['sax', 0.043677785], ['ocarina', 0.01601188]]",VqsA0ZGaPWM
8,"[['wig', 0.062097978], ['web site', 0.05167744], ['oscilloscope', 0.04451893], ['volcano', 0.03726067], ['book jacket', 0.034643874]]",JaoxtIwQGlE
9,"[['fur coat', 0.72842395], ['web site', 0.0067699426], ['theater curtain', 0.006285967], ['comic book', 0.0058440203], ['maillot', 0.005275571]]",2PJaJaHPzxM
10,"[['snowplow', 0.26733124], ['television', 0.17361824], ['go-kart', 0.14403576], ['lawn mower', 0.030523242], ['monitor', 0.028772049]]",6keQxV6CUL0
11,"[['web site', 0.104351856], ['feather boa', 0.05743004], ['wig', 0.054412495], ['perfume', 0.045212477], ['lipstick', 0.04469607]]",Ak5Bk7IMrw0
12,"[['sunscreen', 0.80769515], ['television', 0.10158305], ['lotion', 0.03373871], ['ice lolly', 0.006512556], ['oxygen mask', 0.004946057]]",FXbxLzVqMwY
13,"[['face powder', 0.49132085], ['sunscreen', 0.41447723], ['lotion', 0.06975206], ['web site', 0.004406612], [""potter's wheel"", 0.0010578451]]",4owXAqgK0yQ
14,"[['face powder', 0.24046971], ['Petri dish', 0.14349361], ['oxygen mask', 0.08210648], ['bubble', 0.061269473], ['lipstick', 0.030535694]]",CFGmaPsMpWM
15,"[['lipstick', 0.36599594], ['neck brace', 0.28582296], ['syringe', 0.08134712], ['face powder', 0.029903373], ['hair spray', 0.022339825]]",L2Dshzs1fRs
16,"[['web site', 0.20114088], ['stage', 0.15640484], ['television', 0.03775309], ['microphone', 0.036010217], ['theater curtain', 0.033237945]]",BsNy_Ba9IgA
17,"[['web site', 0.2774245], ['television', 0.21801855], ['hair spray', 0.039660662], ['monitor', 0.032308638], ['maillot', 0.027155846]]",Jf0xgeZ9sRA
18,"[['Band Aid', 0.93831193], ['face powder', 0.0051324223], ['syringe', 0.0030491778], ['hair slide', 0.0027122747], ['web site', 0.0020316262]]",_nH5vXRlaac
19,"[['dumbbell', 0.12490801], ['puck', 0.06737539], ['face powder', 0.05972443], ['nail', 0.040166475], ['hair slide', 0.02762608]]",F0N9X9-NPN8
20,"[['neck brace', 0.35713688], ['hair spray', 0.14622493], ['web site', 0.09942119], ['face powder', 0.040097415], ['lipstick', 0.027364148]]",1gauBmjCpuo
21,"[['web site', 0.46138364], ['television', 0.38920963], ['monitor', 0.054702375], ['screen', 0.012247304], ['home theater', 0.010901295]]",TEEODVLYjbI
22,"[['theater curtain', 0.60464174], ['book jacket', 0.045672446], ['web site', 0.019788746], ['Indian cobra', 0.008051589], ['cinema', 0.006100373]]",KvuiXm0T0Zs
23,"[['bathing cap', 0.23381332], ['web site', 0.14778352], ['monitor', 0.14441663], ['sunglass', 0.09577859], ['television', 0.040551614]]",lPIY1-m5jmw
24,"[['sunglasses', 0.34978613], ['sunglass', 0.2851176], ['television', 0.24939984], ['web site', 0.031056372], ['monitor', 0.021409696]]",4PppU28Tk50
25,"[['television', 0.4439646], ['web site', 0.35482702], ['screen', 0.02884924], ['monitor', 0.027018463], ['electric guitar', 0.014544119]]",ht6JnQAgBFs
26,"[['web site', 0.34447142], ['television', 0.282162], ['electric guitar', 0.061654277], ['book jacket', 0.048429284], ['screen', 0.018644914]]",WxYY1YZ1t9k
27,"[['television', 0.16799448], ['swimming trunks', 0.074813105], ['bathing cap', 0.06466285], ['tub', 0.057671774], ['mobile home', 0.055668596]]",2xZRzV5LrQw
28,"[['lipstick', 0.8269005], ['whistle', 0.09825789], ['ice lolly', 0.022716094], ['syringe', 0.0050804615], ['bubble', 0.0031937365]]",CS3u6xwCEm8
29,"[['television', 0.73306], ['monitor', 0.1492411], ['home theater', 0.046880435], ['screen', 0.04274692], ['web site', 0.0053244424]]",X2HFpdxV9J0
30,"[['television', 0.7445579], ['monitor', 0.089404434], ['home theater', 0.07000638], ['screen', 0.05380043], ['web site', 0.010200214]]",a0WlVS9rM2Y
31,"[['television', 0.8292239], ['monitor', 0.06709265], ['home theater', 0.040683232], ['screen', 0.038410667], ['web site', 0.00683617]]",ahuLLO7ZgzU
32,"[['television', 0.8489328], ['monitor', 0.058457155], ['screen', 0.040565375], ['home theater', 0.028460277], ['web site', 0.009129208]]",hPk33pGhCe8
33,"[['television', 0.7252833], ['monitor', 0.13449791], ['screen', 0.055941872], ['home theater', 0.04773845], ['web site', 0.008046235]]",fmvJWQuIJtk
34,"[['television', 0.74358696], ['monitor', 0.12840235], ['home theater', 0.051928382], ['screen', 0.047695357], ['web site', 0.006565267]]",Mzp8MDGO4PI
35,"[['television', 0.6679473], ['monitor', 0.22546524], ['screen', 0.03953441], ['home theater', 0.03851609], ['web site', 0.0053019407]]",Avxy9K0rbsY
36,"[['television', 0.7493851], ['monitor', 0.12097266], ['home theater', 0.057262193], ['screen', 0.045557458], ['web site', 0.005353392]]",iHDr6Z-WP1k
37,"[['television', 0.7618714], ['monitor', 0.13270019], ['home theater', 0.041633334], ['screen', 0.04098779], ['web site', 0.004908872]]",UYo6qNgbZaY
38,"[['television', 0.78072673], ['monitor', 0.09575772], ['screen', 0.045445736], ['home theater', 0.04294308], ['web site', 0.013122892]]",VK5wBqNGKmU
39,"[['microphone', 0.8982218], ['stage', 0.039485835], ['television', 0.008911243], ['web site', 0.008136811], ['monitor', 0.0034222333]]",t7acItB2v74
40,"[['television', 0.37014723], ['web site', 0.27917197], ['monitor', 0.11780167], ['screen', 0.07353373], ['notebook', 0.0117515195]]",qxCCGcMC1Jk
41,"[['television', 0.88826007], ['monitor', 0.028319215], ['home theater', 0.019719467], ['web site', 0.011182232], ['iPod', 0.0071408795]]",X-x7eZOdBFM
42,"[['academic gown', 0.49682242], ['mortarboard', 0.12533674], ['face powder', 0.0226386], ['web site', 0.016060658], ['lipstick', 0.007891078]]",0V_6okJ4lRs
